asof_date,fit_end_date,did_refit,model_used,alpha,beta,df,H_t_last_US_EQUITY_INTL_EQUITY,H_point21_US_EQUITY_INTL_EQUITY,H_avg21_US_EQUITY_INTL_EQUITY,H_t_last_US_EQUITY_US_BONDS,H_point21_US_EQUITY_US_BONDS,H_avg21_US_EQUITY_US_BONDS,H_t_last_US_EQUITY_INTL_BONDS,H_point21_US_EQUITY_INTL_BONDS,H_avg21_US_EQUITY_INTL_BONDS,H_t_last_US_EQUITY_US_REIT,H_point21_US_EQUITY_US_REIT,H_avg21_US_EQUITY_US_REIT,H_t_last_US_EQUITY_INTL_REIT,H_point21_US_EQUITY_INTL_REIT,H_avg21_US_EQUITY_INTL_REIT,H_t_last_US_EQUITY_GOLD,H_point21_US_EQUITY_GOLD,H_avg21_US_EQUITY_GOLD,H_t_last_US_EQUITY_BTC,H_point21_US_EQUITY_BTC,H_avg21_US_EQUITY_BTC,H_t_last_INTL_EQUITY_US_BONDS,H_point21_INTL_EQUITY_US_BONDS,H_avg21_INTL_EQUITY_US_BONDS,H_t_last_INTL_EQUITY_INTL_BONDS,H_point21_INTL_EQUITY_INTL_BONDS,H_avg21_INTL_EQUITY_INTL_BONDS,H_t_last_INTL_EQUITY_US_REIT,H_point21_INTL_EQUITY_US_REIT,H_avg21_INTL_EQUITY_US_REIT,H_t_last_INTL_EQUITY_INTL_REIT,H_point21_INTL_EQUITY_INTL_REIT,H_avg21_INTL_EQUITY_INTL_REIT,H_t_last_INTL_EQUITY_GOLD,H_point21_INTL_EQUITY_GOLD,H_avg21_INTL_EQUITY_GOLD,H_t_last_INTL_EQUITY_BTC,H_point21_INTL_EQUITY_BTC,H_avg21_INTL_EQUITY_BTC,H_t_last_US_BONDS_INTL_BONDS,H_point21_US_BONDS_INTL_BONDS,H_avg21_US_BONDS_INTL_BONDS,H_t_last_US_BONDS_US_REIT,H_point21_US_BONDS_US_REIT,H_avg21_US_BONDS_US_REIT,H_t_last_US_BONDS_INTL_REIT,H_point21_US_BONDS_INTL_REIT,H_avg21_US_BONDS_INTL_REIT,H_t_last_US_BONDS_GOLD,H_point21_US_BONDS_GOLD,H_avg21_US_BONDS_GOLD,H_t_last_US_BONDS_BTC,H_point21_US_BONDS_BTC,H_avg21_US_BONDS_BTC,H_t_last_INTL_BONDS_US_REIT,H_point21_INTL_BONDS_US_REIT,H_avg21_INTL_BONDS_US_REIT,H_t_last_INTL_BONDS_INTL_REIT,H_point21_INTL_BONDS_INTL_REIT,H_avg21_INTL_BONDS_INTL_REIT,H_t_last_INTL_BONDS_GOLD,H_point21_INTL_BONDS_GOLD,H_avg21_INTL_BONDS_GOLD,H_t_last_INTL_BONDS_BTC,H_point21_INTL_BONDS_BTC,H_avg21_INTL_BONDS_BTC,H_t_last_US_REIT_INTL_REIT,H_point21_US_REIT_INTL_REIT,H_avg21_US_REIT_INTL_REIT,H_t_last_US_REIT_GOLD,H_point21_US_REIT_GOLD,H_avg21_US_REIT_GOLD,H_t_last_US_REIT_BTC,H_point21_US_REIT_BTC,H_avg21_US_REIT_BTC,H_t_last_INTL_REIT_GOLD,H_point21_INTL_REIT_GOLD,H_avg21_INTL_REIT_GOLD,H_t_last_INTL_REIT_BTC,H_point21_INTL_REIT_BTC,H_avg21_INTL_REIT_BTC,H_t_last_GOLD_BTC,H_point21_GOLD_BTC,H_avg21_GOLD_BTC,reused_fit
2023-02-23,2023-02-22,1,sGARCH,2.2639622176095312e-09,0.9507024701553666,24.616116495831875,7.273405053068543e-05,6.274056691729651e-05,6.718996407387055e-05,2.8684820846852883e-05,2.730366688909614e-05,2.794982255961134e-05,1.7912409008583862e-05,1.6443578732104626e-05,1.7110007943116665e-05,0.00013529265794556703,0.00012668213663888082,0.0001307106628239948,7.758915797671651e-05,6.798742529441446e-05,7.176789713993862e-05,5.3191600536111744e-05,5.0696330912485805e-05,5.186484782776752e-05,0.00024180764178614454,0.00023789733757476056,0.00023973373088599466,2.087856390717591e-05,1.8421907070547558e-05,1.951534089931435e-05,1.3170669571752197e-05,1.120766981985819e-05,1.207089571438268e-05,7.857263896194689e-05,6.819893965112309e-05,7.282808071572362e-05,5.9412684028361005e-05,4.825828229024937e-05,5.2737530407082384e-05,4.6203934761689126e-05,4.082042862503081e-05,4.321697919880921e-05,0.00015368309468939115,0.00014015570804899364,0.00014613338078373745,1.4083352386510202e-05,1.3224269493666848e-05,1.3613156356679248e-05,4.076997545799858e-05,3.90485491015303e-05,3.9860969867988405e-05,2.935125715836123e-05,2.6307377878482314e-05,2.7471891757083844e-05,2.5978476202526292e-05,2.5326223883814084e-05,2.5634721088690053e-05,4.459991469541295e-05,4.48824847124461e-05,4.4751082342959104e-05,2.77748745092248e-05,2.5656066124017967e-05,2.6620835321857212e-05,2.06269907865545e-05,1.7830365206554455e-05,1.8928563131990063e-05,1.3316383159178711e-05,1.2520352763702027e-05,1.2880765672524338e-05,2.2749758789919178e-05,2.207970030995748e-05,2.237422235775362e-05,0.00010740998423518089,9.470389176763997e-05,9.968755562283997e-05,6.088287178165488e-05,5.838808298143178e-05,5.9567029261464454e-05,0.00024672875326357536,0.00024425020816430296,0.00024545185768021737,5.2475845159332894e-05,4.7095014180197166e-05,4.914989174163413e-05,0.000160289480898861,0.0001484932149951876,0.00015263351290296427,0.00010785825677177033,0.00010868281868391352,0.0001083000229684844,
2023-02-24,2023-02-23,1,sGARCH,1.692548336166907e-08,0.9555685987795509,25.04901885415466,7.052109812839712e-05,6.0057148827550826e-05,6.463068735108082e-05,2.8118071670948714e-05,2.671474904106755e-05,2.7374483774707833e-05,1.722579051105896e-05,1.564444072722974e-05,1.633177811010171e-05,0.00013109863473208805,0.00012217695732316832,0.0001263629354233408,7.38668398001323e-05,6.423735527396102e-05,6.809076777499433e-05,5.1300874444436064e-05,4.871342023111807e-05,4.993047420763717e-05,0.00022948097767710622,0.00022439840167911526,0.00022680712971275864,2.0475257590679594e-05,1.7854370664176465e-05,1.8994696651370165e-05,1.268598036334667e-05,1.0574370600448578e-05,1.1463809184303558e-05,7.598697825601744e-05,6.499499738185551e-05,6.98003108839975e-05,5.636707176020031e-05,4.498971321148082e-05,4.9533935487116104e-05,4.45314623985062e-05,3.88097106809449e-05,4.130019422007554e-05,0.00014473322492535102,0.0001298945501939715,0.00013628258577796167,1.3734344172108974e-05,1.2771982839792892e-05,1.3182524833439322e-05,3.995163406837603e-05,3.812371572559615e-05,3.898601452405167e-05,2.8155508015883288e-05,2.5070963613757376e-05,2.6273124164757907e-05,2.522070613707779e-05,2.452170204626376e-05,2.485231296381645e-05,4.285490177327318e-05,4.290847959624406e-05,4.288487088941475e-05,2.671088048295254e-05,2.436487524152387e-05,2.5383442126814903e-05,1.9506651178091395e-05,1.6603730780283106e-05,1.7729225533103246e-05,1.2609816176001765e-05,1.1719726533356889e-05,1.2099858285417636e-05,2.130888253816723e-05,2.0394762489269784e-05,2.0762773841035676e-05,0.00010200756067451059,8.909751850978538e-05,9.424846397818517e-05,5.8636159733483086e-05,5.592222946776053e-05,5.720318853946766e-05,0.00023262607706064586,0.0002284686316578885,0.0002304552916390295,4.961681315492183e-05,4.415651708454463e-05,4.628696625259351e-05,0.0001488826511733809,0.00013644552794981054,0.00014102425364256958,0.00010303729423548641,0.00010310870632824003,0.00010308072257957369,
2023-02-27,2023-02-24,1,sGARCH,2.0134699745720188e-08,0.9548356737709072,24.69703767635535,7.554067302196929e-05,7.587217175734865e-05,7.792701767246824e-05,2.8101550936699905e-05,2.6552902535243172e-05,2.7282506421602513e-05,1.6684548979625764e-05,1.4999524375345427e-05,1.574159443026388e-05,0.00012948965176221456,0.00011996531651581924,0.00012443685269132996,7.206597143384794e-05,6.37209777359341e-05,6.772336196632393e-05,5.0838652964613264e-05,4.79754568507066e-05,4.932336475435116e-05,0.00022304699342583814,0.0002162697220456132,0.00021948308066961175,2.236240823257519e-05,2.3141251831511598e-05,2.3431052393452464e-05,1.3452389601947777e-05,1.3244910292106386e-05,1.3696366817124995e-05,8.352659568756609e-05,8.474849643318957e-05,8.662368243055427e-05,5.989920719599464e-05,5.8004252599239095e-05,6.073973129421745e-05,4.809518836081987e-05,4.970650861365042e-05,5.0359123969117615e-05,0.00015704465762911076,0.0001667666101979482,0.00016679195911294297,1.3506789456284229e-05,1.2510703880542059e-05,1.2942106087003056e-05,4.069309916829182e-05,3.884257659611723e-05,3.971726209535146e-05,2.7794302625680068e-05,2.5320633890452517e-05,2.652495727291966e-05,2.5248157323498382e-05,2.454829675481984e-05,2.488013507686407e-05,4.365642355644439e-05,4.361281882629728e-05,4.3636145067374346e-05,2.6372739090306295e-05,2.3951008410691887e-05,2.501370904843551e-05,1.8787310344508055e-05,1.628413505191264e-05,1.7426385533035918e-05,1.2288429358624455e-05,1.136761623697202e-05,1.176669648202001e-05,2.084926500191181e-05,1.9817008727628273e-05,2.0247955437764046e-05,0.00010142161189634404,9.05916664750191e-05,9.581156538051997e-05,5.9490666644804966e-05,5.67125876051851e-05,5.80245254044321e-05,0.00023209273890535483,0.00022733508289343406,0.00022960438999614346,4.847656883677397e-05,4.410562987753992e-05,4.623142449050447e-05,0.00014620106680404818,0.00013667435375159197,0.0001414043475591165,0.00010295038213010352,0.00010271581033252781,0.0001028320107613025,
2023-02-28,2023-02-27,1,sGARCH,1.801638964723943e-08,0.9562674538888868,24.634608899039478,7.72184563663273e-05,7.398217445984486e-05,7.603637339119345e-05,2.6383025092548954e-05,2.418463467107397e-05,2.515005343305819e-05,1.5656914244356846e-05,1.3592830252712297e-05,1.4450147716647156e-05,0.00011931293802809145,0.0001071755740173189,0.00011255668643180128,6.765913118396694e-05,5.7919007759406926e-05,6.237729976527368e-05,4.773740279151319e-05,4.3748816943088626e-05,4.550263622798897e-05,0.0002011285107773127,0.00018845052211489025,0.0001939275556764103,2.4213690889467405e-05,2.452505541652638e-05,2.4605155375491294e-05,1.4361674106645255e-05,1.3776625483224552e-05,1.4125327145403552e-05,8.89868543220428e-05,8.832185985293759e-05,8.947569653222084e-05,6.526689286518978e-05,6.173361525462492e-05,6.41132881570291e-05,5.231338893347308e-05,5.2972983035061685e-05,5.315455608458403e-05,0.00016312011716940007,0.00016887497984171938,0.00016768085611230032,1.3042571212237509e-05,1.1970435891245562e-05,1.2418416840937312e-05,3.978987927675408e-05,3.778539273496388e-05,3.872923120113332e-05,2.746183836404866e-05,2.4852342642866678e-05,2.6116696166929526e-05,2.4591689389149627e-05,2.3825329135945494e-05,2.4187168094940484e-05,4.157042129392986e-05,4.117666677572263e-05,4.136275841828072e-05,2.5745112468064208e-05,2.315447246424482e-05,2.4258480896206795e-05,1.829218172632398e-05,1.5678048394297902e-05,1.6843851867889876e-05,1.1690343570136528e-05,1.0726712326431563e-05,1.1129962351162138e-05,1.958248514870387e-05,1.8370601798388454e-05,1.8859333352917898e-05,9.916793164695169e-05,8.794321343408389e-05,9.333515147560681e-05,5.864249561089635e-05,5.567450142855313e-05,5.707445526622795e-05,0.00021778607209650157,0.0002113927987477487,0.00021442309566411998,4.800772883379348e-05,4.3435163622618845e-05,4.565238790060764e-05,0.00013876726082159212,0.00012836113610824394,0.00013347815489549048,9.830189075581508e-05,9.734669030643311e-05,9.780239521858278e-05,
2023-03-01,2023-02-28,1,sGARCH,3.1730616854837466e-09,0.9715555145047985,27.34291508478828,7.375214962321022e-05,6.676250660908678e-05,6.955509668484442e-05,2.5125228322353527e-05,2.275288093771044e-05,2.377808091978754e-05,1.4756138622179412e-05,1.265045620431437e-05,1.3529437906092037e-05,0.00011227657647955617,9.922617536985368e-05,0.00010493359978719924,6.388391504003666e-05,5.247649791032656e-05,5.704205612694996e-05,4.442457894413755e-05,4.0073743526751263e-05,4.195991263810903e-05,0.00020349341275029953,0.0001897292929414524,0.0001955296645752799,2.407948227107829e-05,2.3362633618441312e-05,2.3622999953987355e-05,1.418157705324206e-05,1.302585585815578e-05,1.3475215763777026e-05,8.73126477716499e-05,8.267277724955493e-05,8.457919722685044e-05,6.421281319481024e-05,5.651234068607801e-05,5.940840084917196e-05,5.091230235365043e-05,4.9204815211082746e-05,4.9847725715567534e-05,0.00017200122505883113,0.0001718160979816896,0.00017135089142658683,1.264211988634572e-05,1.1616360115727039e-05,1.2054257671816904e-05,3.978117741034993e-05,3.768178162519382e-05,3.866948988161963e-05,2.6993125284435523e-05,2.3765294162333157e-05,2.5060851883303716e-05,2.387647936739612e-05,2.3084665474165165e-05,2.345810434817407e-05,3.969299662645956e-05,3.9665654594538365e-05,3.9679084033306935e-05,2.5329064671300823e-05,2.271328922360654e-05,2.3849838278179363e-05,1.7799636135298653e-05,1.4835706441063797e-05,1.6011275212859368e-05,1.108951691070414e-05,1.0150162888931897e-05,1.055299110082653e-05,1.851245751595061e-05,1.7513457977896648e-05,1.7922372298457683e-05,9.622138062497163e-05,8.267464205649043e-05,8.822451329277387e-05,5.6936709663145826e-05,5.372252010839844e-05,5.5236002468470345e-05,0.00023188599332986574,0.00022614446784777385,0.00022887607069669945,4.626729299442319e-05,4.057647635128751e-05,4.2871026610655475e-05,0.00014425130732572352,0.00013075775131686664,0.00013596854782615747,9.899628100107812e-05,9.854391935824036e-05,9.876385418674208e-05,
2023-03-02,2023-03-01,1,sGARCH,5.78082991267844e-10,0.9721485343781952,28.63555282838343,6.996581014124285e-05,6.178684407136472e-05,6.499544391310419e-05,2.448447641569042e-05,2.2123990177704578e-05,2.3137566545038475e-05,1.400141717117224e-05,1.1981852095217247e-05,1.28459660805943e-05,0.00010951754829843597,9.64575867728752e-05,0.00010213601203444314,6.074672522668889e-05,5.043055082577729e-05,5.499755180746175e-05,4.25790641251007e-05,3.824254487095108e-05,4.011079995683451e-05,0.00020238510410542038,0.00018849207626274304,0.00019428310465965763,2.3331729315511206e-05,2.223839660053202e-05,2.2636354397611336e-05,1.3431673379567176e-05,1.2124560021166694e-05,1.2648996340417301e-05,8.447986368987415e-05,7.84855652919112e-05,8.087797289753076e-05,6.0353154802277865e-05,5.285118440650362e-05,5.6076704732152026e-05,4.9595929111567355e-05,4.698731301301174e-05,4.796583721424242e-05,0.0001722550203999242,0.0001692272703333929,0.00016979355989817882,1.2565475340954077e-05,1.1605858659892432e-05,1.2037680477514021e-05,4.0230273593548864e-05,3.824300959052221e-05,3.918141544510923e-05,2.6737175156818288e-05,2.3957017983213678e-05,2.5270824297203232e-05,2.3500512404350187e-05,2.278108481530156e-05,2.312185755402423e-05,3.902356933144655e-05,3.922725694589195e-05,3.913388230535298e-05,2.493784230253352e-05,2.2451081870713838e-05,2.3576281068317677e-05,1.715656422011014e-05,1.455884360991644e-05,1.5744715526022717e-05,1.058682271016231e-05,9.719457696303824e-06,1.0110303271735674e-05,1.7619517748745236e-05,1.6773909354372405e-05,1.7147713477434645e-05,9.437047841501747e-05,8.242015719701407e-05,8.802879070902723e-05,5.5652604110681064e-05,5.2585087899090816e-05,5.403084446330008e-05,0.00023439951730394086,0.00022966652918761886,0.00023193166578457135,4.428632542516693e-05,3.9442544297210716e-05,4.172686159247268e-05,0.00014171915255193945,0.00013088434476002056,0.00013606383160610883,0.00010119181359123913,0.00010110773180221004,0.00010115523676244281,
2023-03-03,2023-03-02,1,sGARCH,8.914484280611957e-09,0.9739134628352663,26.64983555583776,6.419399510605145e-05,5.33077779050008e-05,5.763463525258176e-05,2.3504641478312045e-05,2.118440668802079e-05,2.2231150035233696e-05,1.3842747108527507e-05,1.1794247423975474e-05,1.2656748978929338e-05,0.00010583788291352535,9.29857369128307e-05,9.880173709519404e-05,5.814186234844482e-05,4.687191036796647e-05,5.145463799905073e-05,4.058783766660616e-05,3.6315069505059464e-05,3.824561748750378e-05,0.00018228946998419246,0.0001681296878534959,0.00017449204966083214,2.1848748433227958e-05,1.9551195813645978e-05,2.0416273073093962e-05,1.284036404323338e-05,1.0861989445870475e-05,1.1598581582140616e-05,7.891541471530654e-05,6.883687172240876e-05,7.27811818537827e-05,5.594856813109579e-05,4.478130868819802e-05,4.891456691339599e-05,4.590719106692594e-05,4.078080195380552e-05,4.2737178244313536e-05,0.00015062519046749658,0.00013793183716169534,0.00014244927920136163,1.2390764718970832e-05,1.1376184976807296e-05,1.1792410762479635e-05,3.9211355245841486e-05,3.712253565302325e-05,3.81059026059805e-05,2.592921777214988e-05,2.2524943823196264e-05,2.38786830725297e-05,2.2650076383976274e-05,2.1837917382277414e-05,2.2220787349632595e-05,3.605874685428025e-05,3.583802376852901e-05,3.59423826560293e-05,2.4828708841369275e-05,2.222108137897144e-05,2.3321165229926247e-05,1.6868088152641387e-05,1.3852413180743592e-05,1.5018031287231448e-05,1.0163431607429214e-05,9.263331548082414e-06,9.636416759946886e-06,1.6608320897007504e-05,1.5604305433341574e-05,1.5997682895242602e-05,9.179086065940557e-05,7.772956999094991e-05,8.343626065094324e-05,5.390235020430264e-05,5.065960159696348e-05,5.2185928157425635e-05,0.00021463088592827315,0.00020794005381182047,0.00021111365756541214,4.2422568758694806e-05,3.6584704571691315e-05,3.892251752065371e-05,0.0001283527063076112,0.00011410363994068547,0.00011962293390092541,9.20677814401498e-05,9.083837861616912e-05,9.142317595701966e-05,
2023-03-06,2023-03-03,1,sGARCH,8.757312536582354e-09,0.9685260608420432,28.836942705002265,7.067345346656269e-05,6.907627988683241e-05,7.146286995613152e-05,2.513541729663186e-05,2.3234366355973432e-05,2.4260453901989354e-05,1.4498621990608418e-05,1.2912340257501568e-05,1.3792158994220106e-05,0.00010965702545230851,9.872249514593141e-05,0.00010440467508994332,5.83535893380864e-05,4.8945482726537914e-05,5.350364786359039e-05,4.257025043468552e-05,3.90313535030733e-05,4.091376153858792e-05,0.00019534300991125037,0.0001874328783788912,0.00019223566773308456,2.411902333691471e-05,2.48195482613972e-05,2.4917469048709773e-05,1.3907708758922826e-05,1.3788697581745348e-05,1.4156434073905441e-05,8.500452799536943e-05,8.519442019276464e-05,8.661217740208024e-05,5.81466902211145e-05,5.429495360028898e-05,5.7028707869461855e-05,4.96507271365889e-05,5.0678345872740996e-05,5.107358995923655e-05,0.0001638481714545003,0.00017501647024636757,0.00017263148410461547,1.2567249457870891e-05,1.1783654081568918e-05,1.2210009232640644e-05,4.028602026658723e-05,3.818524309963671e-05,3.917908876675634e-05,2.5975214362080093e-05,2.2938536434141258e-05,2.4318593048216133e-05,2.3317131134296876e-05,2.2508369740568104e-05,2.289265090058868e-05,3.774658647179217e-05,3.8131782124923737e-05,3.7955459739268314e-05,2.5047766326973476e-05,2.287408317803704e-05,2.400492538170836e-05,1.6496874900791266e-05,1.4035947809156338e-05,1.5223922964234645e-05,1.03715413448868e-05,9.645966469730372e-06,1.0033786486285207e-05,1.6055581622444886e-05,1.562676113998225e-05,1.5905470264817794e-05,9.019537722160241e-05,7.757571453902189e-05,8.33036455380255e-05,5.480307483702339e-05,5.152390762440814e-05,5.306946898820973e-05,0.00023008064986767843,0.00022637291583647197,0.00022816677567143954,4.181995699023413e-05,3.663134134054492e-05,3.898722789916991e-05,0.0001294195384099851,0.00011863411748393252,0.00012352649393892247,9.706760346738686e-05,9.726271737133549e-05,9.718344195322187e-05,
2023-03-07,2023-03-06,1,sGARCH,1.0276903005686234e-08,0.9648523765084048,30.402883070796026,6.96936998743979e-05,6.096672848053501e-05,6.411534566063814e-05,2.453932551524377e-05,2.2016229176563012e-05,2.3097507050938796e-05,1.4100077551981239e-05,1.1996153015391453e-05,1.2887913481897641e-05,0.00010585535306350472,9.240906581180185e-05,9.824512424028513e-05,5.6360872391464755e-05,4.5339600373546844e-05,4.9873367640487553e-05,4.092745161422578e-05,3.64170343410214e-05,3.836023190626239e-05,0.00019955657181470614,0.00018543103119157347,0.00019133153504495942,2.4088024280526087e-05,2.273946683308121e-05,2.314622504668438e-05,1.3851584431362624e-05,1.2399915742744129e-05,1.2921961873042892e-05,8.350219328347833e-05,7.670054044260978e-05,7.910640868064843e-05,5.697861963553827e-05,4.822927000055084e-05,5.14474516357215e-05,4.89140923719096e-05,4.5795482814433295e-05,4.680136076818086e-05,0.00016972398755371723,0.0001659427888421482,0.00016615671767340474,1.2403261469203278e-05,1.1387702739388922e-05,1.1838673116448363e-05,3.9133386101686734e-05,3.686624586942225e-05,3.793185006162722e-05,2.522877291920422e-05,2.190159948486769e-05,2.33064265133936e-05,2.2749647832121856e-05,2.1844608925992172e-05,2.2271328705092914e-05,3.9809577193035566e-05,3.991937174993592e-05,3.9876648708800845e-05,2.439049722972788e-05,2.1789251958428782e-05,2.2954343551925986e-05,1.596248711910581e-05,1.3140758731989207e-05,1.4321560340171856e-05,1.013006985730605e-05,9.224062450654755e-06,9.628041457096018e-06,1.5996844301348708e-05,1.5211451534064965e-05,1.5554040938036093e-05,8.660722149272712e-05,7.315689375337543e-05,7.889660147666432e-05,5.2714233156225274e-05,4.925143997668807e-05,5.087874678744963e-05,0.00023424396609240437,0.0002285524930306088,0.00023130968054587195,4.0011831564666525e-05,3.4449085031042905e-05,3.68078823328993e-05,0.00013091956148296484,0.00011771188852697282,0.0001231871052098794,9.872703148430237e-05,9.81842291897648e-05,9.846918133830999e-05,
2023-03-08,2023-03-07,1,sGARCH,5.46133691549898e-10,0.9887098682104295,31.69208557988489,8.649392759457949e-05,9.640879640821108e-05,9.576030388398019e-05,2.649532062264872e-05,2.4989782778845355e-05,2.571110851463944e-05,1.4920715135579426e-05,1.332420541248741e-05,1.4047163819045265e-05,0.00012124429159352102,0.00011248858618424163,0.00011666535233269394,6.866117288605897e-05,7.323048916246925e-05,7.435538579274065e-05,4.831123538970567e-05,4.559489772963473e-05,4.690094571111129e-05,0.00012535884698196427,0.00018536776208136105,0.00017821304979541452,2.6382064463838224e-05,3.0114009297775206e-05,2.9559931910086483e-05,1.4895444123621745e-05,1.6097989442973943e-05,1.6184625247919072e-05,9.78197440553769e-05,0.00010983485518772582,0.00010866425076900822,7.317465140596709e-05,9.445128719649271e-05,9.151930556466781e-05,5.919972565446782e-05,6.7616750824491e-05,6.635870175001335e-05,0.00011593567337835055,0.00020747358341714333,0.00019080684369181911,1.2024383861734063e-05,1.0996216287176468e-05,1.1453499279069518e-05,3.9828847937702053e-05,3.7841963540585805e-05,3.8777982140827547e-05,2.753281492813795e-05,3.007184628604947e-05,3.017165187578554e-05,2.326359746281469e-05,2.2484008304082946e-05,2.2852439625559796e-05,1.8825485609224924e-05,2.8507174023469537e-05,2.7096550893077567e-05,2.4272489466120237e-05,2.18347698401731e-05,2.2926297976805936e-05,1.6938413236077392e-05,1.7516227594785134e-05,1.8004113125067462e-05,9.847202148320268e-06,9.01089843191417e-06,9.383603270210286e-06,7.247141765606808e-06,1.0390420307516725e-05,1.0106641357783435e-05,0.00010155062726318115,0.00010910532426960392,0.00011033878048510122,5.835749595509488e-05,5.548139449627817e-05,5.6841571952843485e-05,0.00014216223718012698,0.00021176105113056745,0.00020281138856405241,4.876014212169762e-05,5.3290432091072726e-05,5.345595895483836e-05,9.096241619007776e-05,0.00015576051763126474,0.00014621866419995712,6.282133916092713e-05,9.518970240672996e-05,9.04611068651882e-05,
2023-03-09,2023-03-08,1,sGARCH,1.3295482276593147e-08,0.9645595831777034,30.044404516915634,8.309452862393941e-05,7.864660628393607e-05,7.965210328937943e-05,2.3825172854620052e-05,2.1471304487189566e-05,2.2449972235869935e-05,1.3563740093796574e-05,1.1632781456949756e-05,1.2451707935421281e-05,0.00011048306950696044,9.82118802568968e-05,0.00010337862603993803,6.567522434615596e-05,5.7158611997699274e-05,6.024096742510866e-05,4.308308776018639e-05,3.883955468979755e-05,4.060511829940685e-05,0.00017759054764251197,0.00016439862248744671,0.00016972677810404746,2.705501050753509e-05,2.7245438984750664e-05,2.6930957362527248e-05,1.5418511816401896e-05,1.4776456693855512e-05,1.4945246583502725e-05,0.00010239085151445735,0.0001017075483188556,0.0001011950961247302,7.958373897599896e-05,7.739772340171905e-05,7.710126064312818e-05,6.059198513433417e-05,6.1038847314789e-05,6.032739041815775e-05,0.00018068760109253917,0.00018690908370153794,0.0001824739384819984,1.160113611056897e-05,1.058627471654547e-05,1.105372912639264e-05,3.876529810393775e-05,3.666485497383854e-05,3.7653081279066966e-05,2.8095394899690162e-05,2.6016795443788846e-05,2.675106252728775e-05,2.228385795199038e-05,2.1374518912796026e-05,2.180281944098758e-05,3.428943581659641e-05,3.3773591831793564e-05,3.402419757929701e-05,2.435304948734983e-05,2.1920069893329988e-05,2.304175389533158e-05,1.7452150824415147e-05,1.537975284853256e-05,1.6186990342743146e-05,9.559090480743841e-06,8.72578086517547e-06,9.110015759746041e-06,1.2714322286158148e-05,1.1917684672315989e-05,1.228725934031646e-05,0.00010450363648680228,9.545440797469654e-05,9.880429540336273e-05,5.636651042268053e-05,5.3330178169371956e-05,5.4761214936962014e-05,0.00021784842667638528,0.00021164949069597114,0.0002146339555911336,4.9473174014142816e-05,4.582827137752471e-05,4.7116190342463105e-05,0.0001334730390162076,0.00012696037125559313,0.00012890877788352594,9.14388042035614e-05,9.009329326016801e-05,9.075132109372947e-05,
2023-03-10,2023-03-09,1,sGARCH,1.3966169992865721e-08,0.9642971551609076,34.94104151389435,8.8490923048776e-05,8.835319878031934e-05,8.828209398546431e-05,2.5112362497715347e-05,2.364596423403116e-05,2.433997198014519e-05,1.4392428615947488e-05,1.2728764313143509e-05,1.3418072633991218e-05,0.00012592750922418595,0.00011757809845287312,0.00012152625441073465,7.580957778429211e-05,7.574769738124621e-05,7.687905259013606e-05,4.6354123910119284e-05,4.391009935233637e-05,4.506996865724326e-05,0.00024025021637504295,0.00023444372942714909,0.00023732912743313822,2.562532509343642e-05,2.5999972918884508e-05,2.5776680695130096e-05,1.4585132729354363e-05,1.3899417544399799e-05,1.4107306589987231e-05,0.00010182191847514265,0.00010244272990524571,0.00010197422116105588,8.000175225982307e-05,8.613485075671152e-05,8.421665775567685e-05,5.857555806891899e-05,5.978972072204545e-05,5.910962166242028e-05,0.00020708048923609896,0.00021774493405574716,0.00021235269005387083,1.1369955266309306e-05,1.0218587599484042e-05,1.0686359204234883e-05,3.8429562595797254e-05,3.646290094969679e-05,3.738988310078698e-05,2.8157393650577164e-05,2.859023760351566e-05,2.8789782868929244e-05,2.263009275220145e-05,2.1784237434155975e-05,2.2183650273302362e-05,3.6482411481285223e-05,3.6177481496590736e-05,3.6335914624820654e-05,2.4325581219495636e-05,2.1678623392109382e-05,2.2764666992442673e-05,1.7684752165705346e-05,1.686580194344437e-05,1.738945659584406e-05,9.347687470873011e-06,8.451677781150573e-06,8.813219146111888e-06,1.4000002676532859e-05,1.3039642997189242e-05,1.3409477867590037e-05,0.00011227080487726441,0.00011303905344858432,0.00011429191802981704,5.575016099325521e-05,5.3215540388228676e-05,5.441302422354043e-05,0.00027001826092777506,0.00026551208777342327,0.00026776064675434693,5.0521731819258655e-05,5.160717901543805e-05,5.1820365981032476e-05,0.00017126852061035997,0.00018022218727035478,0.00017849977114069098,9.772476253673013e-05,9.749132541854032e-05,9.764155454090553e-05,
