Date,const,lag10,lag21,lag63,coef_sum
2023-05-01,2.6476774816158758e-05,-6.34523036106352e-05,0.06295187208261825,0.7027724687367904,0.765660888515798
2023-05-02,2.6270412575415994e-05,0.001208536000361679,0.058896156320546,0.7069250241664574,0.7670297164873651
2023-05-03,2.6053920377184326e-05,0.0023976265756900823,0.055154770961652756,0.7108964286195525,0.7684488261568954
2023-05-04,2.5799354590970493e-05,0.004313615628619781,0.050193204882894464,0.7157350461378911,0.7702418666494053
2023-05-05,2.5543251400246147e-05,0.006067589711715851,0.04568626471741967,0.7202255690732409,0.7719794235023764
2023-05-08,2.528400219588007e-05,0.007003512068881116,0.04228705857677562,0.7244018196444711,0.7736923902901279
2023-05-09,2.5015027375614034e-05,0.00798070370335557,0.038804940814336664,0.7287309169152115,0.7755165614329038
2023-05-10,2.4737367842443426e-05,0.008989126506665814,0.0351562092747192,0.7334126995059906,0.7775580352873757
2023-05-11,2.4410337594233267e-05,0.009081878377058497,0.03235654572323515,0.7386522050037981,0.7800906291040918
2023-05-12,2.410093975718131e-05,0.00877500993629685,0.030682180636101418,0.7428518981381756,0.7823090887105739
2023-05-15,2.3836775573117922e-05,0.008219357343147944,0.031164805167821212,0.7446146677751015,0.7839988302860708
2023-05-16,2.3634849590724477e-05,0.007765859109194695,0.03119417281118131,0.7468372223859439,0.7857972543063199
2023-05-17,2.3415728031678216e-05,0.0075177039601395865,0.030624136453534526,0.7498194936530699,0.787961334066744
2023-05-18,2.323875005700633e-05,0.007468755240419234,0.03080147024986385,0.7513633047418922,0.7896335302321753
2023-05-19,2.3058853659062704e-05,0.007369487538236484,0.031020390340287904,0.7529702126137611,0.7913600904922855
2023-05-22,2.293075559889356e-05,0.007563557880552685,0.03147097652191862,0.7533567116512976,0.7923912460537689
2023-05-23,2.2793247968231445e-05,0.008083188929893473,0.031175018758717345,0.754037615552188,0.7932958232407987
2023-05-24,2.266851654976574e-05,0.008516490850471032,0.031110782879369206,0.7544558755840867,0.7940831493139269
2023-05-25,2.2555877337575246e-05,0.008746352071763821,0.031291805016781186,0.7547850151598862,0.7948231722484311
2023-05-26,2.242898094882991e-05,0.008953701354591212,0.03120523660692129,0.7554179615212934,0.7955768994828059
2023-05-30,2.2301867814834088e-05,0.009216338910096156,0.031006498805726153,0.7561142575116698,0.7963370952274922
2023-05-31,2.2172081215610823e-05,0.009499117998643437,0.03078421465089297,0.7568890542313627,0.7971723868808991
2023-06-01,2.2058381713479995e-05,0.009666963103881453,0.03083078279059144,0.7574142856200651,0.7979120315145379
2023-06-02,2.194684087151107e-05,0.009028670040894422,0.03169165728357312,0.7578571757171616,0.7985775030416291
2023-06-05,2.1845438461425636e-05,0.008559874348434332,0.032340639408108066,0.7583166276075721,0.7992171413641145
2023-06-06,2.1748771176110606e-05,0.007916350517556011,0.03315699301669772,0.7588168420218946,0.7998901855561483
2023-06-07,2.1648093992413794e-05,0.007223854325695283,0.034191225943353436,0.7590852204683807,0.8005003007374294
2023-06-08,2.157436879252404e-05,0.006704434660745294,0.03527683775411439,0.7588941713141475,0.8008754437290072
2023-06-09,2.1494482471866083e-05,0.006436427479383708,0.03614353267375895,0.758731848987698,0.8013118091408407
2023-06-12,2.1427477101441877e-05,0.0061549650909844995,0.03727026351219625,0.7581007128095415,0.8015259414127223
2023-06-13,2.13657266531292e-05,0.005259193847298262,0.03721584787308953,0.7585839794511935,0.8010590211715812
2023-06-14,2.1306249569469507e-05,0.00436207993867533,0.03713844542254544,0.7590344022563492,0.80053492761757
2023-06-15,2.1250276546217304e-05,0.003572322670384362,0.037089891017117266,0.7592712747996402,0.7999334884871419
2023-06-16,2.1194419373871226e-05,0.002687145842685274,0.03707992362593103,0.7596411888407932,0.7994082583094095
2023-06-20,2.1156194526270267e-05,0.0007686711833231955,0.037516608217201576,0.7603296582275942,0.798614937628119
2023-06-21,2.1110947068976244e-05,-0.0008264410769381197,0.038069356017139504,0.7606517363054416,0.797894651245643
2023-06-22,2.1063642154506495e-05,-0.002085754937033439,0.03860185926426932,0.7607025711520109,0.7972186754792467
2023-06-23,2.103269261117029e-05,-0.003678193808726707,0.03911467968827497,0.76116424839664,0.7966007342761883
2023-06-26,2.0992594237005673e-05,-0.004948061821794261,0.03913839170688472,0.7618526399589638,0.7960429698440542
2023-06-27,2.0951061861804226e-05,-0.006245681207275727,0.03901798211058702,0.762808765155828,0.7955810660591393
2023-06-28,2.0910475592826238e-05,-0.005259985902290147,0.03652562503239466,0.7638266840851182,0.7950923232152227
2023-06-29,2.0881633640600315e-05,-0.0043040590738824686,0.03416722818551954,0.7646642653106359,0.794527434422273
2023-06-30,2.0854927910016657e-05,-0.0034191748499673782,0.03169320331267443,0.7655452085220582,0.7938192369847653
2023-07-03,2.084687002560347e-05,-0.002482703648530687,0.029219004123534183,0.7663019442186358,0.7930382446936394
2023-07-05,2.084046292723548e-05,-0.0010979422920434495,0.026310240594246102,0.7670331221859419,0.7922454204881445
2023-07-06,2.0830360316226893e-05,0.00021043646533278754,0.023481457960293273,0.7678188690968921,0.7915107635225181
2023-07-07,2.0815048701542395e-05,0.0018651304160442923,0.020409967989965264,0.7688144055894794,0.791089503995489
2023-07-10,2.0801378288454197e-05,0.0033920770877587728,0.017565236893482078,0.7697397840492541,0.790697098030495
2023-07-11,2.07846709279108e-05,0.005001403048419034,0.014751292399761487,0.7706532667059254,0.7904059621541059
2023-07-12,2.076706473903473e-05,0.006596919059776489,0.011945722754231617,0.771604944823878,0.7901475866378861
2023-07-13,2.074651087913722e-05,0.008167686500498506,0.009180233384458024,0.7725528057093562,0.7899007255943128
2023-07-14,2.0730811433465948e-05,0.008357490007866009,0.010046586449432258,0.7712239185794942,0.7896279950367925
2023-07-17,2.0698738863703236e-05,0.008770384941875806,0.010770559353919573,0.7700392956206297,0.789580239916425
2023-07-18,2.0659922550512972e-05,0.009132370207089971,0.011456672339118745,0.7690196785919536,0.7896087211381624
2023-07-19,2.0628619769365816e-05,0.009533171834445875,0.01198396206221948,0.7681127630106096,0.7896298969072749
2023-07-20,2.059862883485581e-05,0.00958529022330704,0.013113171065093882,0.7669513525255485,0.7896498138139494
2023-07-21,2.0553557388739986e-05,0.009134977116111637,0.01511561891751579,0.7655653864528171,0.7898159824864446
2023-07-24,2.0507346586228374e-05,0.008656658851974603,0.017132134793000978,0.7641650696663247,0.7899538633113002
2023-07-25,2.0466151022580262e-05,0.008314761549445125,0.018437902194927032,0.7633181610226581,0.7900708247670303
2023-07-26,2.042511096885137e-05,0.007913692102386294,0.019777846363088374,0.7625085619105216,0.7902001003759963
