Date,cov_US_EQUITY__US_EQUITY,cov_US_EQUITY__INTL_EQUITY,cov_US_EQUITY__US_BONDS,cov_US_EQUITY__INTL_BONDS,cov_US_EQUITY__US_REIT,cov_US_EQUITY__INTL_REIT,cov_US_EQUITY__GOLD,cov_US_EQUITY__BTC,cov_INTL_EQUITY__INTL_EQUITY,cov_INTL_EQUITY__US_BONDS,cov_INTL_EQUITY__INTL_BONDS,cov_INTL_EQUITY__US_REIT,cov_INTL_EQUITY__INTL_REIT,cov_INTL_EQUITY__GOLD,cov_INTL_EQUITY__BTC,cov_US_BONDS__US_BONDS,cov_US_BONDS__INTL_BONDS,cov_US_BONDS__US_REIT,cov_US_BONDS__INTL_REIT,cov_US_BONDS__GOLD,cov_US_BONDS__BTC,cov_INTL_BONDS__INTL_BONDS,cov_INTL_BONDS__US_REIT,cov_INTL_BONDS__INTL_REIT,cov_INTL_BONDS__GOLD,cov_INTL_BONDS__BTC,cov_US_REIT__US_REIT,cov_US_REIT__INTL_REIT,cov_US_REIT__GOLD,cov_US_REIT__BTC,cov_INTL_REIT__INTL_REIT,cov_INTL_REIT__GOLD,cov_INTL_REIT__BTC,cov_GOLD__GOLD,cov_GOLD__BTC,cov_BTC__BTC
2021-01-14,0.00010074952763805805,8.909623487157643e-05,5.452048531745097e-07,-1.5103860875609929e-06,6.53958491350092e-05,3.442773520777876e-05,1.6857571136112005e-05,0.00016173850062840053,9.711993412893904e-05,-1.7698706098923903e-06,-2.1551948211995676e-06,5.016037474044002e-05,4.2932418395682305e-05,2.5923708928084225e-05,0.00024737210054488274,1.5549461865327068e-06,1.0442291578495697e-06,2.3697167396278515e-06,-8.090208183641761e-07,2.959749900589047e-06,-1.1088715736407589e-05,1.239889775036243e-06,9.702698661302877e-07,2.3673501006158982e-07,1.3083476471817648e-06,3.1087275723859722e-06,8.517466515837264e-05,2.889114587881271e-05,1.6123779239547062e-05,4.3973486576550834e-05,3.723638209834906e-05,2.0826891108521032e-05,0.00020766386697644302,7.597401418602861e-05,5.609610679934197e-05,0.004602175158647037
2021-01-15,0.00010020585194925564,8.991692087592397e-05,3.982770409120244e-07,-1.5477614272784328e-06,6.647848802403432e-05,3.5726344587199124e-05,1.73292108327265e-05,0.00016850702589676155,9.753146446533324e-05,-2.7810911505201907e-06,-3.3164259391834744e-06,4.540170947917194e-05,4.2148988727587464e-05,2.0905271520563947e-05,0.00024405251859251973,2.436436439058569e-06,1.943849907630258e-06,4.99658240696192e-06,-1.3373043027403464e-06,6.304643389536636e-06,-1.4412812873390132e-05,2.1357087951604886e-06,3.3499004953987027e-06,-5.422694625416416e-07,4.518122516526029e-06,-1.5150522954645732e-06,8.893376886336464e-05,2.407724004689037e-05,2.3337457511960636e-05,1.743685252442289e-05,3.497373525715201e-05,1.662948473494466e-05,0.00019641526826129658,8.680228123755757e-05,3.222570463361688e-05,0.00454673803796148
2021-01-19,9.771104870632303e-05,8.459852061096297e-05,7.632978656768102e-07,-1.1102834494938039e-06,7.03637997068026e-05,3.288216495814851e-05,1.3129531131574271e-05,0.00014742898638466832,8.788492190378694e-05,-2.570026302766882e-06,-2.6980722107021863e-06,5.401249476741129e-05,3.777955851256634e-05,1.5015711106102253e-05,0.00018290572944283366,2.5731829895561214e-06,1.9852180221266145e-06,4.318091122356931e-06,-1.4891172319840155e-06,5.891933681502151e-06,-5.892377222564957e-06,2.117390615077999e-06,2.6076186784105645e-06,-3.582656962110448e-07,4.685335203792205e-06,5.193798474970654e-06,8.294659012472815e-05,2.8835270698245877e-05,3.0472196230531565e-05,4.7117489683129416e-05,3.3427613515540315e-05,1.4909647032867445e-05,0.00015614779208723929,8.528127434611031e-05,-3.262319666773899e-05,0.004524081557882539
2021-01-20,9.567903880977975e-05,8.314621344622919e-05,3.6180546841837944e-07,-9.49934427694617e-07,7.192330710098454e-05,3.20031925716399e-05,1.0064042983500508e-05,0.0001569498110200141,8.724785343680849e-05,-2.8944315558473616e-06,-2.377000112412471e-06,5.5819163050919096e-05,3.7617103160374234e-05,1.215089338297129e-05,0.00019306290262135873,2.497353321209457e-06,1.997612580614456e-06,4.56157337347742e-06,-1.7062982098659218e-06,5.3491939861323925e-06,-4.324399129933966e-06,2.2110664584998998e-06,2.8409627882275885e-06,-4.9043116524405736e-08,4.580201636934959e-06,6.169001801840475e-06,8.294436346432268e-05,3.0313852940972133e-05,3.166163032648463e-05,4.559765213518126e-05,3.3588491270449225e-05,1.2800773279949187e-05,0.0001641608672973502,8.178933326488929e-05,-2.3895038191547168e-05,0.004507506379724595
2021-01-21,8.695381066786654e-05,7.808328030223196e-05,5.853472522997073e-07,-1.5913300557856352e-07,5.8521815225172766e-05,2.544553679112724e-05,-6.090453008971267e-07,0.00015939846837481446,8.546310439805515e-05,-3.4960745747939093e-06,-2.799631659332869e-06,4.9791053700623936e-05,3.499203464197595e-05,7.45251516587881e-06,0.00021252910242860012,2.955495538290144e-06,2.5364547076288405e-06,3.7960528762806357e-06,-2.286779942105921e-06,4.674532211233104e-06,-1.583255239191682e-05,2.813280370784282e-06,2.7190705589004024e-06,-3.5685347034499716e-07,4.404788919197792e-06,-7.848112134138929e-06,6.501110147050319e-05,2.2030886012657364e-05,1.7534757757131594e-05,7.67186655709081e-05,2.98676745484018e-05,6.309003534993721e-06,0.0001844693023874825,7.067138466034717e-05,2.4936923677910944e-06,0.004789221087475297
2021-01-22,8.969686836936694e-05,7.847429828663313e-05,1.778783060877711e-06,1.4439895518195506e-07,5.648160794397877e-05,2.3599078646992746e-05,-5.903459871877566e-06,0.000176496962526124,8.544119472613653e-05,-3.215270102831151e-06,-2.599302783616331e-06,4.964334370416222e-05,3.5472329059006946e-05,6.628838020947967e-06,0.000223907443577779,3.3169601370023123e-06,2.4446351140860373e-06,2.704405697797749e-06,-4.149937339941095e-06,2.469373317827364e-06,-2.113813337432472e-05,2.529178126170453e-06,2.2038255341060583e-06,-2.0650684432414403e-06,3.958439730903371e-06,-2.404113874383243e-05,6.626476122909552e-05,2.203384025644235e-05,2.1599708669738998e-05,4.752173805519201e-05,2.3991371501229537e-05,1.0533261585474538e-05,8.73476191741688e-05,8.082895184167912e-05,-2.2566938201455504e-05,0.0038662775433995792
2021-01-25,8.919839319197392e-05,7.760421646031758e-05,1.7918441159252499e-06,2.710857521386267e-07,5.708302609195206e-05,2.4516455561267858e-05,-7.177504843399399e-06,0.00018231679132882828,8.395835254764137e-05,-3.2037756069932304e-06,-2.374418418231106e-06,5.042354007673071e-05,3.651462439533981e-05,4.5794334551693495e-06,0.0002376916478262429,3.320179443931976e-06,2.4401327604569946e-06,2.773585127450382e-06,-3.997850154894467e-06,2.447797453291893e-06,-2.243305045916125e-05,2.497373728779114e-06,2.0227652399282623e-06,-2.3567153197469823e-06,4.300490073823921e-06,-2.5140802645856832e-05,6.756479368853622e-05,2.5127339891277326e-05,2.182617932594691e-05,1.3254694360926274e-05,3.101273092930519e-05,1.0160177086517888e-05,2.014195752232287e-05,7.842070947251458e-05,9.936772630612275e-06,0.0041647831740416206
2021-01-26,9.412330936577851e-05,8.007865894314282e-05,1.1281791470933038e-06,-6.61668030901689e-07,5.84532200905211e-05,3.1413258300966755e-05,-7.782432943870527e-06,0.0001953150665494639,8.452497335317636e-05,-3.0204553392564863e-06,-2.478216702270278e-06,5.2167197038071735e-05,3.836697333792762e-05,4.357096320510637e-06,0.0002391985586773737,3.0149329836721618e-06,2.2871757020604363e-06,1.783017191896214e-06,-3.6954421013325358e-06,2.4669945640454887e-06,-2.0347699149501758e-05,2.4772987392576494e-06,1.1942581426945716e-06,-2.79326032886708e-06,4.371060505583203e-06,-2.489364204067845e-05,6.630032703688588e-05,2.956144334012076e-05,2.1530620536653717e-05,2.4705989368143918e-05,3.6826495290049116e-05,9.507545950706917e-06,2.6369451309423184e-05,7.84851722322685e-05,8.94605784766659e-06,0.004161787679452723
2021-01-27,0.00012207779616068626,9.977312511213149e-05,1.1764494377915926e-05,5.0476025106417195e-06,7.860397983578077e-05,5.119406893239582e-05,1.3791497498935644e-05,0.00025814035561664596,9.803423061707682e-05,4.443771927286238e-06,1.4807682631563896e-06,6.526850250314025e-05,5.152966803686027e-05,1.9704250003688825e-05,0.0002821967814473695,7.059571476366707e-06,4.454415715588815e-06,9.362526283294533e-06,3.7690586823494416e-06,1.0687420317110543e-05,3.455465253034094e-06,3.6323754596302795e-06,5.120225904883302e-06,1.112869649309941e-06,8.802793608890212e-06,-1.2281148494539422e-05,7.754690770069929e-05,4.150538687577212e-05,3.7524804313190894e-05,6.621092030963168e-05,4.918926082920771e-05,2.508603454623804e-05,6.815494592895197e-05,9.50750994604519e-05,5.794235150152776e-05,0.0042986194581216795
2021-01-28,9.433715629872898e-05,7.403895943372405e-05,9.839754445114336e-06,2.9749997981550555e-06,6.272509708171407e-05,4.410089431587961e-05,1.3416500599682155e-05,0.0001823411223744705,7.811837480766403e-05,-9.303058613960313e-07,-2.6987340711386463e-06,5.5768477305071246e-05,4.791540525430381e-05,3.002633390720565e-05,0.00021264076845428441,1.0180471143468154e-05,6.357303615179125e-06,3.517420233980779e-06,5.871801834477053e-07,9.848615043881014e-07,-2.4935998910655314e-06,4.764670863637282e-06,9.507899719579571e-07,-1.1086347706321047e-06,2.6892837151878276e-06,-1.837822594187512e-05,7.53712562420238e-05,4.136551739247025e-05,5.1413777193387606e-05,2.382852592612212e-05,4.959856852449067e-05,3.298760584188551e-05,4.934352625983251e-05,0.0001238415844879275,5.8968872101835634e-05,0.0040916499276651835
2021-01-29,0.0001183088334421963,9.128481402931237e-05,9.517784680852495e-06,6.382643103812049e-06,6.386965144461565e-05,5.496287212291811e-05,1.2027246005604514e-05,0.00022253462358613356,9.027135433892721e-05,-1.1034893975050653e-06,5.0309711056881385e-09,5.6190122819871985e-05,5.5624762386730266e-05,2.8976585214772484e-05,0.00023322580096924808,1.0171352701555553e-05,6.253527359000129e-06,3.594452054600039e-06,4.654471920929395e-07,1.0150853870380196e-06,-1.1173511517323174e-06,4.998770427573711e-06,1.5122259318791351e-06,5.396665617554754e-07,2.54169877738546e-06,-4.396468671494373e-06,7.479072775546385e-05,4.1718082553131726e-05,5.126795329486193e-05,1.2576618843365447e-05,5.4476906430132245e-05,3.233732934540619e-05,6.411264324317486e-05,0.00012391214886971536,5.49911473202158e-05,0.003885929645042753
2021-02-01,0.00010198043365802097,7.210948020420283e-05,8.395474135702107e-06,5.56496641865206e-06,5.705635642285447e-05,4.832190496976847e-05,1.00157716481672e-05,0.0002559117481189285,7.10927816152688e-05,-2.1619174883814985e-06,-6.791178493838013e-07,4.637940750171864e-05,4.778881160287327e-05,2.8976585214772484e-05,0.00025720310676596674,1.0114383251141907e-05,6.2187811621876175e-06,2.985530874970804e-06,6.106205364645918e-09,1.0603987682055294e-06,-5.935460248359156e-09,4.980645842783108e-06,1.02146254460614e-06,2.0404041029953155e-07,2.636230791536918e-06,-3.983084509454931e-06,7.292806217737537e-05,3.8967127817086825e-05,4.914891454290828e-05,3.4748848806799926e-05,5.17763529935441e-05,3.1492999529411986e-05,7.785658927971524e-05,0.00012533495550326145,4.833936685231418e-05,0.003887050718721945
2021-02-02,9.80337910018388e-05,6.607300172534735e-05,9.996011540426587e-06,7.2449735645659894e-06,4.423023331653132e-05,4.9239926091286035e-05,9.624457789862435e-06,0.00024572128623558305,6.49203162401571e-05,-1.6633688189939682e-06,-3.519880480882581e-08,3.423131596949341e-05,4.619219284507551e-05,2.6447415817851515e-05,0.00025839474153744696,1.0707128196517965e-05,6.76412457666866e-06,3.4288723080713505e-06,1.5452814842473497e-06,2.448911349217759e-06,-6.560917251672189e-06,5.47717290913169e-06,1.7812084189209436e-06,1.7013754920197176e-06,4.017596643597268e-06,-1.0202286071708258e-05,4.947628613930248e-05,3.46265753662658e-05,4.316501402394958e-05,4.2581964824265984e-05,5.450502026284608e-05,3.3477000487279614e-05,6.377614940582413e-05,0.00012651407438337017,3.6744720779676795e-05,0.003952720207830364
2021-02-03,9.596444467426504e-05,6.477024408979105e-05,1.2736815649951432e-05,8.614526271593533e-06,4.651396669317264e-05,4.661373706941852e-05,2.421893224646333e-05,0.00023102540125028679,6.420751406799121e-05,7.102346392044431e-07,1.1392836585218287e-06,3.646055643779904e-05,4.387620004558657e-05,3.892321196767103e-05,0.00024751882270580367,1.099012165610388e-05,6.835596108340298e-06,5.182949736300053e-06,1.022664482816891e-06,2.969424988774345e-06,3.0977192821220865e-06,5.479189408856324e-06,2.572293746791993e-06,1.5117359823434898e-06,3.922912179691829e-06,-5.200707511607259e-06,5.279201132598812e-05,3.263876211177708e-05,5.130066409898739e-05,4.682529016021788e-05,5.526288342680605e-05,3.1702655016995446e-05,5.515153557401016e-05,0.00012428195317786052,9.064764166969398e-05,0.003872926177032772
2021-02-04,0.00011182399378549068,7.16012464706921e-05,1.217249286382361e-05,1.0067634205715629e-05,5.7566611622473267e-05,4.022518243600123e-05,2.48207276420961e-05,0.00023555380088814264,6.710794406096008e-05,5.192841122387806e-07,1.8003133136676848e-06,4.136748095656945e-05,4.10608559511997e-05,3.926027309742095e-05,0.00024708207740800256,1.0945244232709328e-05,6.7400791357234825e-06,4.607256287757023e-06,1.3293533086403882e-06,2.850966789418179e-06,5.912137373413736e-06,5.58277868526381e-06,3.4619447709483574e-06,9.799251603736878e-07,3.912597185564324e-06,-2.778886212294899e-06,5.998243917944363e-05,2.8409407677161108e-05,5.144754045314189e-05,5.833705793427747e-05,5.7739350167519307e-05,3.157881306369964e-05,4.9691742109314385e-05,0.0001241598059955272,9.526487000056066e-05,0.0037379161459993493
2021-02-05,0.00010692692109106982,7.097193684073624e-05,1.3321405237617883e-05,1.1326843770480175e-05,5.260487730035999e-05,4.036813535682221e-05,3.8621909724025754e-05,0.00022812646526574378,6.727366929376581e-05,1.1640203081181808e-06,2.209394295979329e-06,3.944659211575318e-05,4.073643615541578e-05,4.3349840596818085e-05,0.0002389974721606688,1.1677742969622896e-05,6.9430909454810225e-06,3.1845026138620227e-06,6.048124572715823e-07,4.281703897599671e-06,-6.718371493188957e-06,5.506924021314613e-06,3.4510391672234007e-06,5.994491373191887e-07,2.686109373382988e-06,-8.018487911411879e-06,6.163323925466775e-05,3.0338105924651672e-05,5.337856938683647e-05,8.791641397855642e-05,5.82116858048534e-05,2.7956471639133318e-05,5.982007650707219e-05,0.0001070164650244165,4.923117289060062e-05,0.003932813689911456
2021-02-08,0.00011552272699961385,7.903942425298248e-05,1.6073183130122286e-05,1.2916670658449233e-05,5.644316075648926e-05,4.1965813894765205e-05,5.066406233344118e-05,0.00025416764646598374,7.445617726618049e-05,4.078299335755758e-06,3.890007922517999e-06,4.3025360203361376e-05,4.174970631667252e-05,5.39991217231426e-05,0.0002607455874907725,1.2276042619413878e-05,7.291395612364451e-06,4.433370763273044e-06,1.5306433290468252e-06,8.69304222124793e-06,3.912849863987275e-06,5.709655913655342e-06,4.17237903456077e-06,1.1304733272428263e-06,5.229543768431584e-06,-1.897781875027434e-06,6.334571523911083e-05,3.1022022629265726e-05,5.871615352384386e-05,9.938124505782523e-05,5.79011333020617e-05,2.9379140620257545e-05,6.129605169545677e-05,0.00012279182474871336,8.119670539227942e-05,0.0039930757901532315
2021-02-09,0.0001146186493744392,7.730820373502851e-05,1.6189156696083104e-05,1.3298028060304857e-05,5.824819726301751e-05,4.278188568954755e-05,4.820168141825114e-05,0.00019196669407212666,7.193477777026e-05,4.02430507010234e-06,4.206227218689065e-06,4.4027284424310476e-05,4.2116744503127626e-05,5.0679847980823594e-05,0.00018666454026663624,1.2357189548337352e-05,7.3864886566747505e-06,5.055566495791865e-06,1.8418348628026509e-06,8.523372771256128e-06,-3.7697110588878123e-06,5.764777200458024e-06,4.6913912422000115e-06,1.4099535182563643e-06,5.54002955450217e-06,8.511074663997362e-07,6.733245151212231e-05,3.309022470556941e-05,5.9315514223223603e-05,8.4322156102455e-05,5.896564452007489e-05,2.9498970423834082e-05,4.961233654127953e-05,0.00011854029443993858,-9.02416840781149e-06,0.0022680459334278756
2021-02-10,0.00011956799117736263,8.08843015512673e-05,1.6163899021020627e-05,1.3475042592932159e-05,6.36296153294013e-05,4.5944914277399495e-05,4.829347499498195e-05,0.00020759294550792967,7.319433732605734e-05,3.9001347045662795e-06,4.326591214678504e-06,4.658580000607503e-05,4.316133814053429e-05,5.01692488925057e-05,0.00019575255401785914,1.2348846746990848e-05,7.384982560566953e-06,4.921746433317152e-06,1.7264503978040906e-06,8.476761097685848e-06,-4.025621190974894e-06,5.771065287873551e-06,4.876291927846846e-06,1.5160191061540777e-06,5.54002955450217e-06,1.3974506045321922e-06,7.184840861394968e-05,3.52834476223758e-05,5.883601904621137e-05,9.910091473171625e-05,5.982448282371423e-05,2.9017083208834784e-05,5.753505682591723e-05,0.00011829066620455094,-9.69388461959007e-06,0.002313718437272219
2021-02-11,0.00011967717803378116,8.106008815796415e-05,1.575677858902728e-05,1.3250689526864813e-05,6.498881802951195e-05,4.5935959020400744e-05,4.8427721300538275e-05,0.00020631370904803962,7.33741313047683e-05,3.2052284800858068e-06,3.884214270723784e-06,4.9551116446531305e-05,4.302016074459155e-05,5.072827930078594e-05,0.0001910539047637471,1.3851775187416333e-05,8.190485310847425e-06,1.5080258582595957e-07,1.7113827364043683e-06,8.107288771887491e-06,-2.6469328409937663e-07,6.168213195511091e-06,2.694590789093096e-06,1.434725801011814e-06,5.533869066090294e-06,1.9503521255448864e-06,8.291832528021622e-05,3.612627229662426e-05,5.7925677066396064e-05,0.00010304497301915998,5.966954283483171e-05,2.942718911533465e-05,5.439884709296347e-05,0.00011731655722795105,-2.499107942085615e-06,0.0022612259551120168
2021-02-12,0.00012128404940265905,8.098357484518632e-05,1.6156465585305714e-05,1.344603575288657e-05,6.894154443765306e-05,4.66891011480377e-05,5.003606724980124e-05,0.00019389449601255293,7.179974915351108e-05,3.6116984036553506e-06,3.881481050430783e-06,5.051256971003176e-05,4.1935032595056493e-05,5.350407838690248e-05,0.0001712448589467128,1.3836458806135539e-05,8.237303850569596e-06,8.239901454888689e-07,2.181642414036176e-06,7.738221090797338e-06,2.1470000301624633e-06,6.191933958453497e-06,3.170335535958003e-06,1.5306522783992364e-06,5.71752166024973e-06,5.254727279648071e-07,9.180400821690569e-05,3.874335995280463e-05,5.9803932583667296e-05,8.73577550015329e-05,5.9324859387000564e-05,3.2077638778322776e-05,3.5013241569305275e-05,0.00011377051381567812,2.1945324906559476e-05,0.0020934793585920593
2021-02-16,0.00012019531787891907,7.978874558919874e-05,1.6729104730901826e-05,1.3897610842130596e-05,6.876899630037517e-05,4.547698823753642e-05,5.063744078147341e-05,0.00019483883980502204,7.086337896128794e-05,4.100186786242981e-06,4.418792983675446e-06,5.007326304678792e-05,4.162881280170974e-05,5.4219728563023236e-05,0.00017416636783490407,1.3587515774386798e-05,7.98421062122582e-06,1.008053190242191e-06,2.4368948857661226e-06,7.4011337953486956e-06,9.465512704943595e-07,6.009278477212352e-06,3.214081867032128e-06,2.147387760502172e-06,5.474285910521831e-06,3.436244116905169e-07,9.194329945453898e-05,3.7868546274788816e-05,5.986212476451139e-05,8.625059650282472e-05,6.0772439392275636e-05,3.2899230301248996e-05,4.121378688550284e-05,0.00011344660552304743,2.1703649906796882e-05,0.0021021395348220792
2021-02-17,0.0001206736696923816,8.093849627275031e-05,1.6538234375723222e-05,1.3388768118591923e-05,6.84665768461324e-05,4.664619319028963e-05,5.110467084141678e-05,0.00020170788691217036,6.989313770036164e-05,5.705043620140199e-06,5.385522952034987e-06,5.359177799636543e-05,4.1118918412293354e-05,6.120371012595369e-05,0.00017170500650169008,1.2523117507070487e-05,6.976970939471719e-06,-1.217693433924031e-06,3.8054010158974966e-06,3.975368858394968e-06,8.691207000282114e-06,5.266299978568781e-06,1.0459341019567616e-06,2.850862629441446e-06,1.5399343599237478e-06,4.163190396810045e-06,8.730732068678774e-05,4.090449857187158e-05,5.29026127600935e-05,0.00010347926702739186,6.067786996701781e-05,3.925299436642766e-05,4.113326895411853e-05,0.00010470285510530113,5.8193206089450535e-05,0.002104381100539466
2021-02-18,0.00013096721851198358,8.761551875262956e-05,1.9237151982803013e-05,1.478724831625505e-05,7.466919318367863e-05,5.8662821179296405e-05,5.497045531665186e-05,0.00021349539942557393,7.263802493381129e-05,7.990723673226278e-06,6.586175471462407e-06,5.722189736913579e-05,4.7272112626710154e-05,6.0789926015178475e-05,0.00019530986297965387,1.305031898629339e-05,7.2446508961453695e-06,5.412438045117566e-07,7.509745903466794e-06,5.974262586234411e-06,6.399344334057188e-06,5.401986389297252e-06,1.961391401894939e-06,4.787183283834664e-06,2.6057017600816996e-06,2.8116719868774037e-06,9.094734621610862e-05,4.773841384994847e-05,5.450773669518637e-05,0.00011453875786479999,7.300727487772925e-05,4.074270044468772e-05,7.140892182264196e-05,0.00010077439097973313,9.201126260315436e-05,0.0019573219898904744
2021-02-19,0.00013027249944254268,8.609708972867424e-05,1.906248467077345e-05,1.4389419301635956e-05,7.520511201018143e-05,5.6748244664428724e-05,5.442330477984405e-05,0.00021092362064237488,7.088037556557105e-05,7.918107008156064e-06,6.268518528149279e-06,5.503798760997522e-05,4.6362936802478514e-05,6.113662734824205e-05,0.00019343423377184718,1.3067623932439548e-05,7.253913136968508e-06,1.1552327806503996e-08,7.677012549601382e-06,6.142173418299513e-06,6.4944444831745935e-06,5.369257254694259e-06,1.0821929030281795e-06,4.848691143842676e-06,2.8376884631969713e-06,2.662972553592706e-06,9.77451463379713e-05,4.2175622535265785e-05,5.161442677130856e-05,0.00010847285645612075,7.46032137019072e-05,4.247135767368626e-05,7.217974394313519e-05,0.00010186773043049938,9.368670965946678e-05,0.001956787468578252
2021-02-22,0.00013305433027521743,8.661782506875648e-05,1.950929024848025e-05,1.4644068739235143e-05,7.893806025186087e-05,5.520135813895406e-05,5.389083441876948e-05,0.00019259482211655033,7.017626654970048e-05,8.532750574790169e-06,6.971358114606387e-06,5.437745173161513e-05,4.557729067909577e-05,6.0321986636508036e-05,0.00017751487363621224,1.2787627085171755e-05,6.8608000718442364e-06,1.5115893882501103e-06,7.757184446022973e-06,6.530275134893322e-06,1.1823382710614984e-05,4.857067870639698e-06,2.5349330142472957e-06,5.112558174233011e-06,3.3733194250805562e-06,1.1192432672998543e-05,0.00010044931019961505,3.925860535742728e-05,4.968747812183284e-05,6.26998879526343e-05,7.515637458493128e-05,4.23249720227247e-05,7.464305869479909e-05,0.00010133194329889323,8.605615732309443e-05,0.0018829881842171454
2021-02-23,0.00013318763667981013,9.14011201395134e-05,1.7428177508024243e-05,1.3632570898089285e-05,8.106445676059065e-05,5.946362604565988e-05,6.214254714908258e-05,0.0001800539282807464,7.950483430189693e-05,6.645376095124547e-06,5.478576432410658e-06,5.465498558764009e-05,4.933005752982073e-05,6.645343729755297e-05,0.00017314582950816884,1.2635053126360082e-05,7.044707152609971e-06,2.4078450733121075e-06,8.120212991361192e-06,7.741588403010305e-06,7.76280312698415e-06,5.069841791808686e-06,2.701014239818145e-06,4.760070992780831e-06,2.9340338151602363e-06,1.079877954648101e-05,9.876028847665041e-05,3.73702170772643e-05,4.550048415747711e-05,7.138152796059622e-05,7.430926571858237e-05,3.964275883586141e-05,8.326887429396324e-05,9.411355646453599e-05,0.00010586879912809018,0.0018392878431482355
2021-02-24,0.0001343917318644284,9.261320547265528e-05,1.7114841648304177e-05,1.3206636323791314e-05,8.191749987410352e-05,5.867041228167368e-05,6.133877633473853e-05,0.0001942504919746696,8.072414959933617e-05,6.33321637813069e-06,5.049873401625897e-06,5.55431664150317e-05,4.8610622420801284e-05,6.56380084955622e-05,0.00018672389627014322,1.2703559234331596e-05,7.155314002091965e-06,2.067860712525608e-06,8.010209349231116e-06,7.976066956214742e-06,6.92155344516115e-06,5.220507028999245e-06,2.3971591091259185e-06,5.035026968164474e-06,3.2188091255283613e-06,5.827712557816585e-06,9.829614249794894e-05,3.39431379791842e-05,4.516029538411312e-05,0.00010727316305805701,6.714902219372103e-05,4.078696709539805e-05,0.00014319026776710072,9.460091401988045e-05,9.084944890141948e-05,0.001382047730257793
2021-02-25,0.00013025924815027214,9.213264276115148e-05,1.715243775653322e-05,1.3868879724423488e-05,8.137677122955196e-05,5.163994854294137e-05,6.0955825779311096e-05,0.00017939834411718572,8.162726353996826e-05,6.251187071845262e-06,5.2932763779937085e-06,5.684571170883706e-05,4.54174086525607e-05,6.483304102341021e-05,0.0001775300058412898,1.2711001558091147e-05,7.134298017055277e-06,1.9497614842841054e-06,8.288205348475387e-06,8.048062579462877e-06,7.729393527102876e-06,5.143250239843724e-06,2.7207212937158133e-06,5.749493137617161e-06,3.1482386937690803e-06,6.912294884879158e-06,0.00010016948929987462,2.9640754987181823e-05,4.4027476653606054e-05,9.469859279707097e-05,6.107331435040283e-05,4.201922764024193e-05,0.00013641954252669426,9.516841072533041e-05,9.539385834975366e-05,0.001386805114634238
2021-02-26,0.00011447477044267895,8.294273235699934e-05,5.2180507554468084e-06,6.992485401615576e-06,7.848841385034231e-05,4.3791001081194665e-05,4.200759831345676e-05,0.00016616366079450404,7.675680380504415e-05,-2.2626305037971583e-06,3.2166638987300115e-07,5.7315693826932284e-05,4.166179817457282e-05,5.202879562415294e-05,0.00017558823486449714,8.793097858185128e-06,5.092408923939056e-06,-7.25115941180744e-06,-3.014142029445564e-07,-4.981717779544543e-07,-2.107404899745741e-05,4.100038944860581e-06,-2.8769397259735872e-06,6.88203568715986e-07,-1.5319321172194315e-06,-1.0477327514718057e-05,0.00010928535950594607,3.1853795135255986e-05,3.261576523746711e-05,0.00011811163270812658,5.855120676805792e-05,2.959103004861787e-05,0.00013961400588873496,7.896641036839825e-05,5.822545777589795e-05,0.001444913016773573
2021-03-01,0.0001131736980213878,7.949484791293722e-05,7.282562767780544e-06,8.264080172108504e-06,7.474387046624033e-05,4.195704151080742e-05,3.5991693997586044e-05,0.00016101759803628296,6.80352651192443e-05,3.5539527638694705e-06,3.989398698735354e-06,4.77191578486902e-05,3.8164815335807064e-05,3.746810805948295e-05,0.00015518988287626309,5.804590684773912e-06,3.3224988565130187e-06,-1.0377369849389002e-06,3.7423834800042688e-06,1.0196898586054783e-05,-1.853184971010986e-05,3.0709477998206423e-06,1.017015138683089e-06,3.4581767640322078e-06,5.3385670562852535e-06,-1.0296784819368428e-05,9.876518207676729e-05,2.764717760392491e-05,1.638793897051065e-05,9.798568245112337e-05,6.043807321286686e-05,2.5644105999218995e-05,0.00011017831589852738,5.574479903174598e-05,1.194669153876307e-05,0.0015345861515432698
2021-03-02,8.611290320743317e-05,5.904513289831809e-05,7.784560456029051e-06,5.4548126701013164e-06,7.19620901048439e-05,2.8475171634746757e-05,3.94189332469988e-05,8.035102191802456e-05,5.258152633119816e-05,3.933923918848216e-06,1.8659849449200218e-06,4.561656424133829e-05,2.7982401459903736e-05,4.0043526175736705e-05,9.425308324484492e-05,5.821443923926325e-06,3.3548543365212046e-06,-1.003835054729752e-06,4.238491860084369e-06,9.513973957201212e-06,-1.607418699122451e-05,2.794229027314527e-06,7.415970753829335e-07,1.8728112456981459e-06,6.162047611216405e-06,-1.9396900326338132e-05,9.849119841134026e-05,2.6094840244385447e-05,1.715926388959329e-05,8.904304804476693e-05,5.603430029158094e-05,2.1528477012446095e-05,7.902725373997933e-05,6.997080966473905e-05,-5.896295485612294e-07,0.001329436666824634
