Date,cov_US_EQUITY__US_EQUITY,cov_US_EQUITY__INTL_EQUITY,cov_US_EQUITY__US_BONDS,cov_US_EQUITY__INTL_BONDS,cov_US_EQUITY__US_REIT,cov_US_EQUITY__INTL_REIT,cov_US_EQUITY__GOLD,cov_US_EQUITY__BTC,cov_INTL_EQUITY__INTL_EQUITY,cov_INTL_EQUITY__US_BONDS,cov_INTL_EQUITY__INTL_BONDS,cov_INTL_EQUITY__US_REIT,cov_INTL_EQUITY__INTL_REIT,cov_INTL_EQUITY__GOLD,cov_INTL_EQUITY__BTC,cov_US_BONDS__US_BONDS,cov_US_BONDS__INTL_BONDS,cov_US_BONDS__US_REIT,cov_US_BONDS__INTL_REIT,cov_US_BONDS__GOLD,cov_US_BONDS__BTC,cov_INTL_BONDS__INTL_BONDS,cov_INTL_BONDS__US_REIT,cov_INTL_BONDS__INTL_REIT,cov_INTL_BONDS__GOLD,cov_INTL_BONDS__BTC,cov_US_REIT__US_REIT,cov_US_REIT__INTL_REIT,cov_US_REIT__GOLD,cov_US_REIT__BTC,cov_INTL_REIT__INTL_REIT,cov_INTL_REIT__GOLD,cov_INTL_REIT__BTC,cov_GOLD__GOLD,cov_GOLD__BTC,cov_BTC__BTC
2024-01-08,3.9994499964382405e-05,3.97650334630782e-05,1.0043313570262675e-05,5.041941195023712e-06,5.681544430143398e-05,4.844212251645585e-05,2.0021174768488378e-05,-1.0602581615138823e-05,5.804289911589328e-05,1.5002257666054688e-05,6.593310824297563e-06,6.501194748751883e-05,7.040895344204021e-05,3.4191807130440485e-05,-1.4375856807099127e-05,1.9491344622777493e-05,1.2303118919447608e-05,2.816771380869469e-05,3.2744029437326536e-05,1.7654230201868853e-05,-8.720868488626667e-06,1.0614639471251148e-05,9.81863966700293e-06,1.607021459541317e-05,9.680233769940836e-06,-1.4633329803828421e-05,0.00016547107602889885,0.0001054003528906369,5.0458492774269676e-05,0.00010985638908166795,0.00011937647689429805,4.531112711957671e-05,-2.080933086100752e-06,6.000177873392822e-05,5.351421257317941e-06,0.0009963231930824716
2024-01-09,4.880462815855339e-05,4.636065224288163e-05,1.2525008799475501e-05,6.231287590319956e-06,6.512187302706981e-05,5.285640875957807e-05,1.2644775094610703e-05,4.058500947131021e-05,6.175650428616972e-05,1.6573322007509228e-05,7.393023376935416e-06,7.049781424221292e-05,7.205000260479593e-05,2.7192658235241768e-05,2.6989544625999256e-05,1.917048490926452e-05,1.197540694854937e-05,2.9701045389926093e-05,3.2793656025838324e-05,1.4895934725940623e-05,5.711241822702074e-06,1.0176306587542262e-05,1.0788666542878272e-05,1.6080296686481367e-05,8.277598888780933e-06,-7.027661128734109e-06,0.0001677865244596464,0.00010672731093053762,4.09773582864915e-05,0.00015609629047290757,0.00011699491205658874,3.8559650968219834e-05,3.105768772501394e-05,5.980335862658175e-05,-2.2816878013416424e-05,0.0011645093417372392
2024-01-10,4.592988228953061e-05,4.408221909181645e-05,1.1785004577546987e-05,5.9949146913762326e-06,6.160849633627298e-05,5.035162472787034e-05,1.1871317040899993e-05,3.91612748692827e-05,6.278131486129201e-05,1.5686989439404705e-05,8.242000574100226e-06,6.997099144375447e-05,7.399313265013291e-05,2.5422244293654416e-05,3.487714184169343e-05,1.8022724721077886e-05,1.1286412485024785e-05,2.8003582914015955e-05,3.09691934486774e-05,1.3999006356530114e-05,5.5857647215348846e-06,9.918928361395009e-06,1.115322832760509e-05,1.682774032336166e-05,7.743000061153778e-06,-4.008159185584185e-06,0.0001606182691217545,0.00010522912334383663,3.841001434043929e-05,0.00015417306117654765,0.0001182760039373606,3.606213045017857e-05,4.1788176123727677e-05,5.621923316373939e-05,-2.1726941232022872e-05,0.0011137463159351703
2024-01-11,4.5050230626964836e-05,4.335540958509576e-05,1.043038653398379e-05,5.1594848129184665e-06,5.8171930211116104e-05,4.923049607033154e-05,1.0458943997602901e-05,4.0341869363613785e-05,6.0975481410640117e-05,1.40837628160385e-05,7.261100033158867e-06,6.603849236448311e-05,7.14960290697302e-05,2.3181149629693253e-05,3.639378109873304e-05,1.716484081618239e-05,1.0773419456435285e-05,2.6233652874642855e-05,2.845530040489489e-05,1.3400691339118784e-05,4.032206758344346e-06,9.444425252995298e-06,1.0418120458480278e-05,1.5336298931249322e-05,7.455943590152722e-06,-4.662843936955807e-06,0.00015101718876104923,9.917862095983733e-05,3.600841385579536e-05,0.00014541180460728775,0.00011310354269555742,3.318941720036073e-05,4.285599203266674e-05,5.3107323699901436e-05,-2.174066777634068e-05,0.0010535643273730444
2024-01-12,4.2364917006538544e-05,4.0795395694667555e-05,9.619552873588994e-06,4.711480994803508e-06,5.497132696956255e-05,4.6276666306111646e-05,9.771900676070111e-06,3.810301359028495e-05,5.741336787786179e-05,1.2806939570380922e-05,6.5023400606109035e-06,6.275234541106352e-05,6.720626732554639e-05,2.1651397510742255e-05,3.463412359449867e-05,1.8068761293411097e-05,1.1573995070958797e-05,2.163143026883649e-05,2.6747982380601196e-05,1.3218639912798436e-05,1.891521747144961e-06,9.960468163364956e-06,7.527169431996476e-06,1.4416120995374361e-05,7.47399320578828e-06,-5.803821571845927e-06,0.00014669809777163168,9.322790370224709e-05,3.2873919069389755e-05,0.00013966040105351877,0.00010631733013382397,3.119805216833908e-05,4.0284632510706736e-05,5.0120940871893255e-05,-2.1046941621757293e-05,0.0009922147975929055
2024-01-16,3.986702774376131e-05,3.856717718122418e-05,9.135797866628174e-06,4.449531452869999e-06,5.2004636523759e-05,4.3765372621829366e-05,9.691972634363601e-06,3.1765560118570576e-05,5.506348037624884e-05,1.2504502577967794e-05,6.215649499084415e-06,6.064120545599405e-05,6.449726626673807e-05,2.2878218911573575e-05,1.2347913036906069e-05,1.7182949520846355e-05,1.0923582083258886e-05,2.103746261810537e-05,2.570631217725988e-05,1.3500509283016166e-05,-6.82226369686722e-06,9.372614233223997e-06,7.231812753513403e-06,1.3676188999979513e-05,7.2642064785661024e-06,-7.364902228855726e-06,0.00014039477993806466,8.963334730577384e-05,3.471716903920158e-05,0.00010075390460015615,0.00010153779533367288,3.2379119379607676e-05,1.3442838499743103e-05,5.29408032725727e-05,-6.640320094285549e-05,0.001305651517015163
2024-01-17,3.819825510306835e-05,3.983572642881209e-05,1.014900753354565e-05,5.024907690298438e-06,5.034491007028708e-05,4.587407254242351e-05,1.1054812619029753e-05,2.8397790885064405e-05,6.950581176381293e-05,1.948834324391046e-05,1.0015242177290796e-05,6.423750717560383e-05,8.408015811150628e-05,3.113681298871465e-05,4.365904526985628e-06,1.9522647495095406e-05,1.2086637078325916e-05,2.292826919164151e-05,3.4385085419044576e-05,1.688797980286115e-05,-9.568753877433795e-06,9.791316930697328e-06,8.498968181459232e-06,1.836990121172151e-05,9.092894447808939e-06,-8.625567597617671e-06,0.00013492057707974704,9.381659102873325e-05,3.656063704991181e-05,9.17565936616446e-05,0.00012643989797938326,4.3164771455658987e-05,3.066618879049281e-06,5.499150262821771e-05,-6.634895860182851e-05,0.0012302670976604088
2024-01-18,3.780862633057906e-05,4.0881505188308155e-05,1.0468778339907876e-05,5.4771564094711566e-06,5.341569897463589e-05,5.0151665452863916e-05,1.4285966202612831e-05,2.9937092209183223e-05,7.154151365778356e-05,1.9996504618138036e-05,1.0775757809503294e-05,7.138584966878257e-05,9.173318128485842e-05,3.6302845323172963e-05,9.961844442965401e-06,1.8804697558470413e-05,1.1729426075889176e-05,2.4526514501239202e-05,3.575413590263738e-05,1.7776018407840648e-05,-7.4112714743461105e-06,9.502496789531363e-06,1.0402684577434728e-05,2.0053248782323843e-05,1.0090432276900568e-05,-6.82297894713028e-06,0.000146331637013517,0.00011069934946350771,4.683787547505393e-05,9.66365508681749e-05,0.00014483378764320923,5.496722940026494e-05,1.4868112186357037e-05,5.9664965196435245e-05,-5.572839746809633e-05,0.0011619803409811248
2024-01-19,3.991463319428223e-05,4.281552071307795e-05,9.370383463483043e-06,4.419833483979219e-06,4.676189637418293e-05,4.689194995985924e-05,1.773064779083987e-05,1.0079596417507601e-05,7.164834511046862e-05,1.8325115146080735e-05,9.398456349363428e-06,6.36440765775931e-05,8.597786551461521e-05,3.843868983374769e-05,-8.748256022600664e-06,1.7726970264718646e-05,1.110399619943136e-05,2.3425681512123912e-05,3.3635829311282176e-05,1.6247002865236855e-05,-5.0249805644156174e-06,9.053730296720281e-06,1.0353023090198477e-05,1.8891800551838944e-05,8.768420402271663e-06,-3.4050146717892238e-06,0.00014027080917835397,0.00010425497298229354,4.063604680703678e-05,0.00010507780379609416,0.00013615811809655732,5.1422744171761224e-05,1.501075174921583e-05,6.031542965709401e-05,-7.014586695766558e-05,0.0011668317938361985
2024-01-22,4.679856209393213e-05,4.228444467462985e-05,8.960617696477659e-06,5.215912684724798e-06,5.2196256580484066e-05,5.134367884139746e-05,1.9002743150008154e-05,1.589099405131639e-05,6.779700774711176e-05,1.7259091613492354e-05,9.067629903019129e-06,6.163515578243044e-05,8.241482104953248e-05,3.664539730362535e-05,-6.814210482055282e-06,1.6665857027174414e-05,1.0455193817570568e-05,2.215553075927289e-05,3.1737052587680424e-05,1.5310563714833355e-05,-4.6180595456280554e-06,8.631889793477847e-06,1.0674305203924628e-05,1.8589259456973292e-05,8.50948908312463e-06,-2.4668600348688836e-06,0.00013917218455662168,0.00010445159932727634,4.027231782245347e-05,0.00010447103879181272,0.0001336772716196836,5.0166400936887694e-05,1.91339289995726e-05,5.728457395769135e-05,-6.432184702175418e-05,0.0011012585860773693
2024-01-23,4.427166016033675e-05,4.0121820510724215e-05,8.661193173262543e-06,5.087384919549377e-06,4.973902368889749e-05,4.889067751959e-05,1.7354238603412656e-05,8.17820882043075e-06,6.422812434538404e-05,1.6540959495583474e-05,8.769317342410584e-06,5.8835860647567755e-05,7.830622192630103e-05,3.3769320776348444e-05,-1.5412022182235043e-05,1.5867837393251507e-05,9.984220193258905e-06,2.139800581515059e-05,3.0364859819874854e-05,1.3961012203835794e-05,-1.007082843076947e-05,8.235015158630009e-06,1.0476546632443682e-05,1.7885808177539653e-05,7.665298111092568e-06,-6.7549687232158145e-06,0.00013244102962304616,9.969104501109878e-05,3.6635756267051896e-05,8.197764808402547e-05,0.00012705837764543846,4.6021076540414535e-05,2.889430945097721e-06,5.476706773696295e-05,-4.823516574839076e-05,0.001197768712142279
2024-01-24,4.219336862136413e-05,3.741635035342222e-05,7.68581429724376e-06,4.404173197836286e-06,4.561849946828853e-05,4.4152697558650335e-05,1.7042036995030012e-05,9.274837558430749e-06,6.052824085851603e-05,1.5783574952448564e-05,8.438130451321923e-06,5.589179998821474e-05,7.453870605046126e-05,3.1367085412519525e-05,-1.530610806866491e-05,1.527505128549425e-05,9.683161189007725e-06,2.100990323427366e-05,2.9965684888827643e-05,1.2548559098576129e-05,-1.0718038527705594e-05,7.988073916776664e-06,1.0590921751293443e-05,1.7992676505138814e-05,6.728641118791068e-06,-7.38764510176903e-06,0.0001267279473068227,9.725674130091694e-05,3.3004521651523204e-05,7.393881283410205e-05,0.0001250686408212206,4.098371177402301e-05,-2.2395467263786472e-06,5.240061188947831e-05,-4.3338936928645146e-05,0.001130261678729856
2024-01-25,3.969634502994579e-05,3.546962727942769e-05,7.122253178211452e-06,4.093623223757167e-06,4.221058156713824e-05,4.172474607527321e-05,1.5650215535544156e-05,8.98224481672024e-06,5.946917785536574e-05,1.395320091260128e-05,7.532484409815896e-06,4.675222123868571e-05,7.197443931596756e-05,2.629966037802963e-05,-1.211148693873341e-05,1.4661865685952392e-05,9.239298384360278e-06,2.173606109334071e-05,2.7512578381679126e-05,1.2889410230605472e-05,-1.0856549422592536e-05,7.570783197788625e-06,1.0853657628957286e-05,1.661692203547644e-05,6.8194029710264395e-06,-7.297737044280312e-06,0.00013213764428380044,8.7129954600539e-05,3.818849039827614e-05,6.438299038974352e-05,0.00011897967893621156,3.61621585812263e-05,-4.1693346702251683e-07,5.3200697289453566e-05,-4.3557030592546755e-05,0.0010644599995698143
2024-01-26,3.917116954980113e-05,3.4402315592339886e-05,8.194060520811978e-06,4.932361861866498e-06,4.402549069769992e-05,3.808738944127043e-05,1.6023309248013762e-05,7.2480599822295315e-06,5.650720697394251e-05,1.39726202950733e-05,7.700137389736658e-06,4.643127866178644e-05,6.700807751666096e-05,2.5471419711896718e-05,-1.2067764766726385e-05,1.4992657899862169e-05,9.560519322265328e-06,2.3942384248857764e-05,2.4946262563777772e-05,1.3175524959065474e-05,-1.1170278342131144e-05,7.74985770551265e-06,1.2741634727627287e-05,1.4957665335199042e-05,7.1765787434977484e-06,-7.557962372022829e-06,0.000134389869245648,7.924701135521456e-05,3.896969274793221e-05,5.7721137750177555e-05,0.00011253338004885566,3.319109510653718e-05,3.3804952652837567e-07,5.0935952126000376e-05,-4.1788320190295e-05,0.0010013618808475508
2024-01-29,3.688587432636432e-05,3.2061371614222443e-05,7.772410172002757e-06,4.712410850417506e-06,4.158274058475736e-05,3.5590028246236496e-05,1.5143623821370959e-05,3.936249760213661e-06,5.429601412591347e-05,1.2836079028599664e-05,6.914395012397289e-06,4.279856603093211e-05,6.389125319892469e-05,2.359502181655688e-05,9.125291255028011e-07,1.4168497631571862e-05,9.06874799634239e-06,2.2719973221858314e-05,2.322098608486814e-05,1.2473017693987728e-05,-1.3599187367406673e-05,7.3737402871994995e-06,1.2209616707543683e-05,1.3812125463633663e-05,6.841550662315418e-06,-1.0469160865745145e-05,0.00012693460717609663,7.384325381587021e-05,3.6881497999625446e-05,4.545642296714307e-05,0.00010647385909474111,3.093286795675465e-05,9.709808140541407e-06,4.798255822292236e-05,-4.289907186936426e-05,0.0010686632110272825
2024-01-30,3.835064019593151e-05,3.265411786610464e-05,9.170599693763962e-06,6.807238615392524e-06,4.2339789797711764e-05,3.7533655021356655e-05,1.766749606331371e-05,1.9944997015239632e-05,5.275999152107717e-05,1.3341626931962182e-05,8.126264308112619e-06,4.2455677002323816e-05,6.284864576808006e-05,2.4527826980220503e-05,1.1972539164374407e-05,1.426362016291899e-05,9.729942137920586e-06,2.3005395026746713e-05,2.3895605302929095e-05,1.346474980976547e-05,-4.547813454166965e-06,8.468285994758824e-06,1.3579288111412854e-05,1.562026605146617e-05,8.649973876325367e-06,6.604397600565783e-07,0.0001221939596758639,7.301933363179553e-05,3.770361386436824e-05,5.709279015512818e-05,0.00010460931083551838,3.288372948426646e-05,2.7143797069181925e-05,4.830704327512025e-05,-2.5164234135801362e-05,0.0010762952831400486
2024-01-31,3.6083330558919565e-05,3.07373034310412e-05,8.533647046553249e-06,6.38972503302779e-06,4.023394797658796e-05,3.545481960697988e-05,1.6549001231283308e-05,1.909845556022972e-05,4.964777459968638e-05,1.2432035024534553e-05,7.627266238865617e-06,4.045501838860619e-05,5.92956017905344e-05,2.298263028021743e-05,1.1694705123039644e-05,1.3630751463644049e-05,9.169488397250188e-06,2.0507854857056208e-05,2.2016613284852953e-05,1.2807127066855479e-05,-5.175201657389467e-06,7.962632833160306e-06,1.2647557866870496e-05,1.4636431659713662e-05,8.146707953812721e-06,5.265561482529336e-07,0.00012046080146510707,7.086939282823326e-05,3.46884184410634e-05,5.8178497368615515e-05,9.922198278777612e-05,3.06106134597523e-05,2.7313093637478648e-05,4.5509894028342617e-05,-2.42611329193973e-05,0.0010153527673157467
2024-02-01,5.0365157456869574e-05,3.453365320676875e-05,3.5004997594353964e-06,2.4027098014645905e-06,4.716584430265262e-05,3.1891679513379806e-05,1.607201762249887e-05,2.654685292341582e-05,4.860339878853053e-05,1.0135551024682746e-05,5.933732169672525e-06,4.123298960752018e-05,5.524542762444003e-05,2.178062439969817e-05,1.3940517342980867e-05,1.4055735945604718e-05,9.609934623909265e-06,1.6708245741837608e-05,2.1090322807599603e-05,1.189686627959834e-05,-7.2272094671147575e-06,8.274459495784745e-06,9.840935424666116e-06,1.4072852219393757e-05,7.544855274314186e-06,-1.388118352626839e-06,0.00011854399351019434,6.580130488705327e-05,3.290030634611447e-05,5.957151366699606e-05,9.339401735466113e-05,2.8728932305575335e-05,2.492400277902137e-05,4.279548655302035e-05,-2.25358514106513e-05,0.0009589225632372655
2024-02-02,5.777480397883686e-05,3.981060784969056e-05,7.785519392395776e-06,4.166012359955264e-06,5.843619861284495e-05,2.8834661183699112e-05,2.328693390351101e-05,3.406386552922381e-05,5.086450652889959e-05,1.2694155708943576e-05,6.921506949402139e-06,4.869259756806177e-05,5.112510013297113e-05,2.6236014677100468e-05,1.9521907077087905e-05,1.5149348378309733e-05,9.855282128491511e-06,2.178169696887219e-05,1.9332151621303526e-05,1.4707559926486294e-05,-2.8680733564921253e-06,8.126782010287035e-06,1.1828794591958216e-05,1.3019382856353122e-05,8.587780737779264e-06,3.609481782863279e-07,0.00013049069660781574,6.0307537114314915e-05,4.198214015249675e-05,6.831094612086719e-05,8.791572984753306e-05,2.610858022079999e-05,2.242993465278114e-05,4.664098311768702e-05,-1.4040814735797815e-05,0.0009093427713523321
2024-02-05,6.0623788962570316e-05,3.257950830782848e-05,1.6553441940748829e-06,1.3163291793689426e-06,4.650802101383459e-05,2.1439164999454715e-05,1.58452798469117e-05,3.359120286799375e-05,5.1525651419921435e-05,1.6274711715269395e-05,8.499584164900715e-06,5.222871322368053e-05,5.2401618599493734e-05,2.929649745287262e-05,1.714588021008387e-05,1.9318402473086576e-05,1.15951195152088e-05,2.8026753232047497e-05,2.325236490759424e-05,1.9245114852905394e-05,-4.104846288772289e-06,8.709333496128297e-06,1.4585929395650182e-05,1.4570350814330486e-05,1.0560666499716119e-05,-3.07470065701203e-07,0.0001338924289788476,6.424420678978601e-05,4.752377816130478e-05,6.211705498906406e-05,8.772305671759167e-05,2.9964344590588658e-05,1.9674691012562253e-05,4.962755871466052e-05,-1.4702106734372799e-05,0.0008551730820157505
2024-02-06,5.765873456056999e-05,3.1993597551234205e-05,3.215277697559495e-06,1.926646083560315e-06,4.784075778376927e-05,2.1722754920310688e-05,1.5992838984442045e-05,3.4042746326671745e-05,5.122092437502089e-05,1.8676244535760783e-05,9.392923244712542e-06,5.7489300892741866e-05,5.245370518399162e-05,2.9774647846359617e-05,2.113963529443202e-05,2.2253937184943825e-05,1.2600430154547381e-05,3.652025516431897e-05,2.5731455648755995e-05,2.080068792792501e-05,2.2294437497279253e-06,8.893419832851863e-06,1.7937773627179304e-05,1.5305585187346643e-05,1.1052946194134744e-05,2.2400888914756954e-06,0.00015114384940277372,7.001695583212554e-05,5.140735056172178e-05,7.351860511975118e-05,8.612536375200598e-05,3.073087492864235e-05,2.4254503982721518e-05,4.8443864987961124e-05,-9.790276369852707e-06,0.0008129144685132643
2024-02-07,5.463764839773243e-05,3.117935224631574e-05,3.86726136279027e-06,1.9421978675795393e-06,4.719759786246745e-05,2.113374180148236e-05,1.5962259946651285e-05,3.3611852688747e-05,5.0934480952814464e-05,1.9685795737057774e-05,9.15999889708895e-06,5.96552780644158e-05,5.1107476439767444e-05,3.033030134742774e-05,2.393453220260381e-05,2.2546882607687664e-05,1.209714056868597e-05,3.862117390526178e-05,2.5564174603727372e-05,2.1342877457975762e-05,5.201479431574586e-06,8.39904589111009e-06,1.7527758268093873e-05,1.4600935247550453e-05,1.0667659897303659e-05,2.587785013828591e-06,0.00015338993548298603,6.944488168681257e-05,5.304222974755777e-05,7.729485525583882e-05,8.212174454421715e-05,3.04006391653551e-05,2.5425148974467834e-05,4.7505641423350327e-05,-5.787944165029114e-06,0.000770064005671598
2024-02-08,5.528228001892797e-05,2.9155294431317246e-05,2.64572541396131e-06,6.478511228102545e-07,4.425360010524292e-05,1.915453260932805e-05,1.4626547514486767e-05,4.5290353866844676e-05,4.788440254376446e-05,1.854331517078585e-05,8.656425001652132e-06,5.608034360295734e-05,4.806881915940785e-05,2.85252536492097e-05,2.1963285869550057e-05,2.1443658767277512e-05,1.1668401264035839e-05,3.633218986459355e-05,2.4209711604752305e-05,2.015764475871856e-05,1.4349439558480544e-06,8.248732142971505e-06,1.6509762429554045e-05,1.3938406350137749e-05,1.01410846679643e-05,-1.6793543595801567e-06,0.00014418974510303244,6.529851909838813e-05,4.987050101441644e-05,7.226566514032243e-05,7.732337124286245e-05,2.8645124607909322e-05,2.1416821512617037e-05,4.4691721616258125e-05,-6.760223334145322e-06,0.0007716715533432134
2024-02-09,5.199141110462033e-05,2.734969690815935e-05,2.3656838351030284e-06,5.689054868787201e-07,4.1871761545267845e-05,1.7889049318647833e-05,1.3707832466635459e-05,4.344084806272124e-05,4.5132845069306356e-05,1.769259545364381e-05,8.223559402997671e-06,5.2125308530014044e-05,4.543558711330379e-05,2.6902520132909603e-05,1.8771682960361476e-05,2.072145852103297e-05,1.1154770576484161e-05,3.288018941423048e-05,2.329787886556747e-05,1.9139534244371914e-05,-2.6897022253016345e-06,7.815415473013678e-06,1.5098909276255329e-05,1.3280755463665603e-05,9.595837381997946e-06,-2.912853007568458e-06,0.00013840530656168942,6.016188401190812e-05,4.644701692544419e-05,7.703167142645414e-05,7.32020421925287e-05,2.710974098138016e-05,1.62626221166584e-05,4.2075088751465717e-05,-7.7237500345129e-06,0.000754268009423979
2024-02-12,5.0872705732780094e-05,2.6912701459082164e-05,2.117219585489514e-06,5.347711576659968e-07,3.9558324877365335e-05,1.5624281455808832e-05,1.1711922201852111e-05,5.467028733869091e-05,4.3149383646171306e-05,1.6566938451365378e-05,7.73014583881781e-06,4.9117461185864784e-05,4.199250157445455e-05,2.458224099470165e-05,2.597124938449604e-05,1.9483842398077418e-05,1.0485484341895111e-05,3.089679009055364e-05,2.19634386256121e-05,1.805363716673041e-05,-3.264954846382652e-06,7.346490544632857e-06,1.4192974719680009e-05,1.2483910135845667e-05,9.020087139078068e-06,-2.7380818271143506e-06,0.000130120754910447,5.643374835986403e-05,4.3543560890690365e-05,7.378500027840549e-05,6.951938986848626e-05,2.618191726054295e-05,7.047863043051577e-06,4.0238796354653035e-05,-1.5374958853965742e-05,0.0008046905761958336
2024-02-13,4.783759820928092e-05,2.5247241445927576e-05,1.98359570246818e-06,4.765984932926433e-07,3.7206990182858696e-05,1.4434467728745222e-05,1.1084865608707985e-05,4.952668255899768e-05,4.070938072037583e-05,1.5592286890445173e-05,7.342983849967609e-06,4.610528914618507e-05,4.021442359851568e-05,2.2885006852037355e-05,2.9887959399116365e-05,1.8317329262623573e-05,9.866319326452233e-06,2.903451654603378e-05,2.074202335533204e-05,1.6941520076321682e-05,-2.3573119315545292e-06,6.945139366375093e-06,1.3307886778755661e-05,1.211639674909808e-05,8.36449858538701e-06,2.4333255192253607e-07,0.00012234198155948944,5.272355674666628e-05,4.1028135190002165e-05,6.696427300052788e-05,6.903901970546004e-05,2.3504470847295896e-05,3.38775837451251e-05,3.815621614459978e-05,-2.2623021642387247e-05,0.0009576406252201719
2024-02-14,5.593518708429498e-05,3.7643817264174445e-05,9.375663463972688e-06,3.411702190100964e-06,5.1631409179980264e-05,3.646642990416222e-05,2.19599355164522e-05,5.00665001638896e-05,5.5911791960515654e-05,2.4183668289451456e-05,1.0661506275929527e-05,6.446619582270693e-05,6.684499384235326e-05,3.6149233081095476e-05,3.254849982349269e-05,2.236208727155105e-05,1.1303963643053942e-05,3.8699509278312396e-05,3.5178706496939525e-05,2.3828050941697312e-05,1.8884335059059978e-07,7.32927342541052e-06,1.701037674940806e-05,1.7576853106313063e-05,1.0980978158290693e-05,1.1775780666351714e-06,0.0001402981614825986,8.433532457753987e-05,5.609246199919468e-05,6.827919919997933e-05,0.00011270185811346786,4.618708323750425e-05,3.9175864746334906e-05,4.800918638136684e-05,-1.757099118295522e-05,0.0009013063885462145
2024-02-15,5.731121718218816e-05,4.157869576258325e-05,1.1176067239333168e-05,6.447540917173643e-06,5.338274527738084e-05,3.7746357553105695e-05,2.0218057166139764e-05,6.893429914492995e-05,6.066325307966711e-05,2.5825309185658746e-05,1.4263091223236564e-05,6.694496703181139e-05,6.737315866507875e-05,3.3424971267763445e-05,5.9221761509411106e-05,2.220027235414483e-05,1.2243854850013225e-05,3.8798944599456885e-05,3.479964917340914e-05,2.2186507148332506e-05,1.1098954000349492e-05,9.10861918501772e-06,1.9310470194502253e-05,1.8897047412710116e-05,1.0031573651705883e-05,1.608458804560923e-05,0.00013684946846172948,8.282891923085314e-05,5.229213476650159e-05,8.659537271857225e-05,0.00010848118037276369,4.3104926275738585e-05,5.285388552912632e-05,4.5166676201352285e-05,-1.847774904860213e-05,0.0009483186365172509
2024-02-16,5.6458247827524995e-05,4.3732915399135264e-05,1.1436530596669842e-05,5.742159705226672e-06,5.895615654786034e-05,4.172145494584633e-05,2.18187981832232e-05,6.564745220832927e-05,6.538197792736026e-05,2.594972249648992e-05,1.283460999468863e-05,7.870767091418642e-05,7.454970008983652e-05,3.6478561948606374e-05,5.719528669768006e-05,2.1203488550191574e-05,1.1394531763330561e-05,3.963109409996613e-05,3.495844667296938e-05,2.1868482945584187e-05,1.073878989313085e-05,8.601341089000199e-06,1.7070694069763794e-05,1.699454373636373e-05,9.083048637796005e-06,1.5014899797928096e-05,0.0001584272097774139,9.903853396483789e-05,5.8705268473561715e-05,8.428203599111904e-05,0.0001170305269204727,4.730901577094841e-05,5.1731987701626904e-05,4.551874654307894e-05,-1.6444952416324135e-05,0.0008916984208739758
2024-02-20,5.443595769856674e-05,4.0661564286370576e-05,1.1662597078931095e-05,6.035109695065253e-06,5.849096985298302e-05,4.0344977002257286e-05,1.945524077234092e-05,6.048982794106738e-05,6.160566396847226e-05,2.409379303452741e-05,1.1855631995138862e-05,7.297845955028254e-05,6.970746381883017e-05,3.4635383700416854e-05,5.4162961508836865e-05,2.0540869296506784e-05,1.1136837020483421e-05,3.930612509086863e-05,3.361389741416058e-05,1.985178214342102e-05,9.280050165693893e-06,8.382930411054104e-06,1.7481001877036986e-05,1.6501032443841115e-05,8.045702003546663e-06,1.3544900310153182e-05,0.00015583505049519288,9.563193257571359e-05,5.281012136720398e-05,7.64824438756232e-05,0.00011093873845593544,4.360017236393583e-05,4.7622117145972934e-05,4.360202092394604e-05,-1.4516920575710526e-05,0.00083928457051905
2024-02-21,5.3033816537181726e-05,3.733496953576485e-05,1.0652913144330802e-05,5.334195812372654e-06,5.5519514507300156e-05,3.891519275989752e-05,1.6186246661920266e-05,5.6062055427972406e-05,5.8331312497382044e-05,2.2795629569297344e-05,1.1305498941428745e-05,6.834376966412836e-05,6.50535378987062e-05,3.355724204724238e-05,5.129305520188897e-05,1.9359948572887246e-05,1.052495994740011e-05,3.685830439503455e-05,3.143230523535521e-05,1.9010119372382417e-05,8.855993464588185e-06,7.941536873611554e-06,1.6334353299820846e-05,1.533085993393404e-05,7.94496534880524e-06,1.2877321939919944e-05,0.000146640228866014,9.018001988988415e-05,4.9034915505923484e-05,7.166306350826235e-05,0.00010480918599269026,3.9866905377925064e-05,4.434036838251063e-05,4.335554493886164e-05,-1.2745728142383905e-05,0.0007892694542169476
2024-02-22,4.9900504612393334e-05,3.513696404686036e-05,9.852159864253776e-06,4.904542025266005e-06,5.258478558465529e-05,3.6793765121365636e-05,1.5200954502133054e-05,5.2235486824619385e-05,5.4867802808229225e-05,2.128828420759593e-05,1.0532470285876568e-05,6.458567857943497e-05,6.133478072010649e-05,3.153160979583116e-05,4.78155627678662e-05,1.873425437719586e-05,1.0256976267645758e-05,3.333193856598717e-05,2.883831094234744e-05,1.7916334850706783e-05,9.859739429610601e-06,7.71162368255697e-06,1.4462390190401719e-05,1.3930719297684023e-05,7.500028195128343e-06,1.3145976538440471e-05,0.000141067916913588,8.650647400166398e-05,4.597793858413369e-05,6.359681153699894e-05,9.94561465440416e-05,3.7413027120777855e-05,3.965170376236272e-05,4.0758303208301584e-05,-1.1846859930638272e-05,0.0007463106319256019
